class,age,male,female
0,0 to 1,8490.16,7783.04
1,1 to 5,34917.21,31953.58
10,10 to 15,48096.75,43582.42
15,15 to 20,42009.86,41674.69
20,20 to 25,31522.42,29743.42
25,25 to 30,27325.56,27169.69
30,30 to 35,25589.35,27119.52
35,35 to 40,24127.09,23834.14
40,40 to 45,20112.43,19867.89
45,45 to 50,16778.02,17193.11
5,5 to 10,50693.44,44985.11
50,50 to 55,15011.98,14253.76
55,55 to 60,13147.65,15324.74
60,60 to 65,14897.44,12954.8
65,65 to 70,10414.81,8987.91
70,70 to 75,7135.78,5627.69
75,75 to 80,3574.29,3384.77
80,80 and over,2969.12,2994.3
