class,age,male,female
0,0 to 1,10129.28,8963.93
1,1 to 5,41658.37,36801.79
10,10 to 15,57771.5,51316.42
15,15 to 20,55043.09,49027.93
20,20 to 25,41048.59,35751.07
25,25 to 30,33927.71,33406.07
30,30 to 35,32661.64,34015.87
35,35 to 40,30688.1,30790.62
40,40 to 45,27236.7,27281.09
45,45 to 50,23459.67,24535.97
5,5 to 10,62473.33,54068.73
50,50 to 55,21452.2,20885.76
55,55 to 60,18262.62,19925.64
60,60 to 65,17298.03,15832.94
65,65 to 70,12551.41,11968.65
70,70 to 75,9082.02,8184.72
75,75 to 80,5170.87,5230.31
80,80 and over,4414.8,4846.36
