class,age,male,female
0,0 to 1,6786.55,5703.88
1,1 to 5,27910.85,23417.5
10,10 to 15,37841.79,31023.78
15,15 to 20,37662.94,29835.38
20,20 to 25,30844.04,23698.45
25,25 to 30,24176.8,19925.61
30,30 to 35,21682.56,19563.58
35,35 to 40,20287.83,18132.55
40,40 to 45,18326.73,15913.67
45,45 to 50,14620.73,13788.73
5,5 to 10,36737.86,30135.28
50,50 to 55,13038.24,11608.14
55,55 to 60,10039.03,10416.68
60,60 to 65,8870.44,8185.08
65,65 to 70,5680.15,5984.69
70,70 to 75,4506,4738.91
75,75 to 80,2538.28,2949.53
80,80 and over,2217.3,2710.26
