class,age,male,female
0,0 to 1,4288.76,3938.26
1,1 to 5,17638.27,16168.67
10,10 to 15,26437.67,24216.88
15,15 to 20,25246.17,24832.4
20,20 to 25,19210.15,17539.36
25,25 to 30,16200.74,15671.9
30,30 to 35,15320.93,16067.09
35,35 to 40,14882.64,14488.54
40,40 to 45,12884.81,12716.43
45,45 to 50,10912.7,10967.66
5,5 to 10,25893.61,23286.43
50,50 to 55,9419.99,9158.65
55,55 to 60,7737.29,8521.3
60,60 to 65,7481.44,7537.8
65,65 to 70,5584.87,5642.61
70,70 to 75,3886.17,3970.07
75,75 to 80,2121.93,2385.89
80,80 and over,1826.93,2221.3
