class,age,male,female
0,0 to 1,3815.37,3470.21
1,1 to 5,15691.34,14247.11
10,10 to 15,21029.2,18426.12
15,15 to 20,19547.26,17467.54
20,20 to 25,15861.24,12852.18
25,25 to 30,13535.36,11519.75
30,30 to 35,12960.32,11868.78
35,35 to 40,12593.27,10762.73
40,40 to 45,10733.61,9160.98
45,45 to 50,8470.46,7530.36
5,5 to 10,21914.22,19397.15
50,50 to 55,7008.21,6167.71
55,55 to 60,5499.74,6101.53
60,60 to 65,5839.36,5522.84
65,65 to 70,4230.02,3996.35
70,70 to 75,2706.47,2706.44
75,75 to 80,1384.55,1557.6
80,80 and over,1319.6,1616.24
