class,age,male,female
0,0 to 1,3828.92,3137.35
1,1 to 5,15747.08,12880.53
10,10 to 15,20191.08,16753.26
15,15 to 20,20325.57,17132.79
20,20 to 25,17482.04,13984.54
25,25 to 30,13427.96,11378.86
30,30 to 35,11893.61,11035.97
35,35 to 40,10917.41,9985.84
40,40 to 45,9791.21,9124.19
45,45 to 50,8017.62,7825.11
5,5 to 10,19671.36,16192.81
50,50 to 55,6990.99,6724.71
55,55 to 60,5600.58,5983.19
60,60 to 65,4781.86,4661.78
65,65 to 70,3130.91,3462.52
70,70 to 75,2386.84,2618.25
75,75 to 80,1350.9,1654.77
80,80 and over,1232.77,1617.35
