class,age,male,female
0,0 to 1,2686.52,2392.58
1,1 to 5,11048.77,9822.86
10,10 to 15,17718.68,15882.25
15,15 to 20,16415.53,16573.9
20,20 to 25,11706.39,11127.18
25,25 to 30,9800.88,10137.36
30,30 to 35,9433.75,10326.5
35,35 to 40,8997.96,9442.71
40,40 to 45,7847,8392.77
45,45 to 50,6749.8,7360.33
5,5 to 10,17101.08,15070.05
50,50 to 55,6033.93,6167.03
55,55 to 60,5114.33,5709.68
60,60 to 65,4814.5,4647.5
65,65 to 70,3473.84,3501.48
70,70 to 75,2614.25,2539.08
75,75 to 80,1553.51,1652.11
80,80 and over,1366.63,1514.86
