class,age,male,female
0,0 to 1,5304.01,4690.83
1,1 to 5,21813.65,19258.41
10,10 to 15,26523.14,22435.31
15,15 to 20,21641.27,18436.04
20,20 to 25,20556.83,18217.92
25,25 to 30,19027.98,15924.38
30,30 to 35,16845.22,15294.29
35,35 to 40,14819.98,12655.63
40,40 to 45,12580.61,10944.9
45,45 to 50,10077.95,9462.19
5,5 to 10,26659.23,23600.39
50,50 to 55,8845.12,7948.49
55,55 to 60,7201.27,7363.6
60,60 to 65,6476.32,5750.4
65,65 to 70,4285.73,4303.27
70,70 to 75,3228,3178.48
75,75 to 80,1724.03,2039.53
80,80 and over,1479.04,1735.89
