class,age,male,female
0,0 to 1,6910.33,5939.76
1,1 to 5,28419.91,24385.94
10,10 to 15,38707.52,32010.8
15,15 to 20,40314.06,34819.72
20,20 to 25,34644.62,28139.11
25,25 to 30,26560.22,22067.38
30,30 to 35,23068.26,21261.65
35,35 to 40,21949.74,19980.89
40,40 to 45,19725.79,18488.64
45,45 to 50,16681.06,15249.04
5,5 to 10,36540.21,30311.02
50,50 to 55,13169.43,12153.97
55,55 to 60,10481.89,10494.41
60,60 to 65,8880.61,7882.87
65,65 to 70,5896.99,5704.66
70,70 to 75,4308.46,4143.14
75,75 to 80,2579.14,2746.29
80,80 and over,2467.31,2644.94
