class,age,male,female
0,0 to 1,5446.9,4966
1,1 to 5,22401.32,20388.1
10,10 to 15,33534.37,30487.04
15,15 to 20,32013.99,31244.19
20,20 to 25,24380.95,22079.44
25,25 to 30,20566.79,19731.71
30,30 to 35,19453.39,20226.36
35,35 to 40,18894.06,18239.13
40,40 to 45,16353.57,16004.98
45,45 to 50,13842.5,13799.99
5,5 to 10,32862.84,29339.52
50,50 to 55,11946.57,11526.41
55,55 to 60,9810.87,10725.3
60,60 to 65,9488.32,9486.54
65,65 to 70,7080.58,7098.37
70,70 to 75,4922.72,4994.16
75,75 to 80,2686.03,2998.53
80,80 and over,2313.86,2793.62
