class,age,male,female
0,0 to 1,11981.66,10954.29
1,1 to 5,49276.62,44973.29
10,10 to 15,56967.18,45456.58
15,15 to 20,45823.8,35314.76
20,20 to 25,38462.11,33621.25
25,25 to 30,38373.66,34345.16
30,30 to 35,36360.34,32992.53
35,35 to 40,32726.68,28226.35
40,40 to 45,27477.39,22914.04
45,45 to 50,21272.25,20677.36
5,5 to 10,65771.31,56167.49
50,50 to 55,19998.95,15988.93
55,55 to 60,14179.97,15237.83
60,60 to 65,14586.44,11702.63
65,65 to 70,9608.39,9129.61
70,70 to 75,7800.35,6150.58
75,75 to 80,3622.29,3550.39
80,80 and over,3528.1,3394.9
