class,age,male,female
0,0 to 1,5480.25,4932.44
1,1 to 5,22539.1,20248.24
10,10 to 15,31050.47,26462.08
15,15 to 20,28482.31,23142.99
20,20 to 25,21712.04,17784.49
25,25 to 30,19566,17253.32
30,30 to 35,18780.12,17691.58
35,35 to 40,18011.95,15716.14
40,40 to 45,14781.25,12868.28
45,45 to 50,11474.63,10592.15
5,5 to 10,31777.66,27657.43
50,50 to 55,9511.44,8439.9
55,55 to 60,7535.14,8564.06
60,60 to 65,8042.4,7259.48
65,65 to 70,5208.97,4876.69
70,70 to 75,3400.71,3213.57
75,75 to 80,1694.9,1882.51
80,80 and over,1666.6,1868.15
