object_id,Repair and Restoration_tenders_awarded_value
09-132-00702,133362840.22
09-136-00726,3497191.75
09-137-00730,707276.19
09-143-00753,15931223.98
09-146-00766,3496782.0
09-148-00775,32599476.79
09-148-00776,4265667.0
09-161-00838,397105.5
09-161-00839,1140914.0
09-167-00862,2133648.0
09-177-00902,993808.0
09-177-00903,1172406.0
09-183-00928,22175283.72
09-183-00930,3366262.0
09-185-00939,1638774.491
09-188-00950,41471742.0
09-193-00978,8290590.84
09-194-00984,2006148.0
09-705-00740,155088.756
