Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh||ID, Firozabad",09/EE/2023-24,2024_UPIDC_911212_2,Yes,Open Tender,Item Wise,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Bid,05-Mar-2024 11:00 AM,11-Mar-2024 03:00 PM,05-Mar-2024 11:00 AM,11-Mar-2024 01:00 PM,NA ,NA ,05-Mar-2024 11:00 AM,11-Mar-2024 01:00 PM,12-Mar-2024 05:00 PM,"3,34,000",No,fixed,,Executive Engineer,"Irrigation Division, Firozabad",1.0,DD - Demand Draft,944.0,Executive Engineer,"Irrigation Division, Firozabad",No,"EE, ID, Firozabad","EE, ID, Firozabad",Re- construction of Inlet Syphon at km28.655 on Supply channel,Re- construction of Inlet Syphon at km28.655 on Supply channel,Please refer Tender documents. ,NA ,"33,38,000",Civil Works,NA ,Tender,90.0,60.0,Re- construction of Inlet Syphon at km28.655 on Su,283203.0,NA ,NA ,NA ,"EE, ID, Firozabad",No ,No,AOC,14-Mar-2024,"INR 3,335,077.5",60.0,RAM GOPAL,14-Mar-2024 12:41 PM,28655supplychanne.pdf (779.00 KB),1.0,4295709.0,M/s PARI ENTERPRISES,INR,"3,335,077.5",1,4295709,M/s PARI ENTERPRISES,11-Mar-2024 12:10 PM,Accepted-AOC,L1,14-Mar-2024 12:41 PM,Finance,Financial bid open,RAM GOPAL,12-Mar-2024 06:00 PM,,BOQ Comparative Chart,EE,Internal,"EE, AE",RAM GOPAL,14-Mar-2024 12:40 PM,finsummary_1573427.pdf (779.21 KB),"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh||ID, Firozabad",2024_UPIDC_911212_2,09/EE/2023-24,Re- construction of Inlet Syphon at km28.655 on Supply channel,Technical,Technical open,ANUJ YADAV,11-Mar-2024 04:11 PM,,EE,Internal,"EE, AE",RAM GOPAL,12-Mar-2024 03:25 PM,12-Mar-2024 05:00 PM,techsummary_1573427.pdf (175.62 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,4295175,M/S SHIVAM SINGH CONTRACTOR,11-Mar-2024 12:47 PM,Rejected-Technical,NOT OK,12-Mar-2024 03:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,4295041,M/s Upadhyay Construction,11-Mar-2024 10:49 AM,Rejected-Technical,NOT OK,12-Mar-2024 03:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,4295209,M/s VINAY KUMAR CONTRACTOR,11-Mar-2024 12:47 PM,Rejected-Finance,L2,14-Mar-2024 12:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,4295195,TOTA RAM SHARMA,11-Mar-2024 11:08 AM,Rejected-Technical,NOT OK,12-Mar-2024 03:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
