Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"U P Jal Nigam (HQ), Lucknow||Chief Engineer (Gorakhpur)||SE, 17th Circle, Gorakhpur||PM, Construction Unit, Gorakhpur",54/ V-15/11 Dt 16.01.2024,2024_UPJNM_884616_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Tender doc,24-Jan-2024 09:00 AM,17-Feb-2024 05:00 PM,24-Jan-2024 09:15 AM,17-Feb-2024 04:00 PM,NA ,NA ,24-Jan-2024 09:30 AM,17-Feb-2024 04:00 PM,07-Mar-2024 04:30 PM,"10,00,000",No,fixed,,"Executive Engineer, CD, UPJN (U)",Gorakhpur,1.0,date corrigendum,Financial Bid Opening Date Corrigendum,,1.0,BG - Bank Guarantee,"11,800","Executive Engineer, CD, UPJN (U)",Gorakhpur,No,SE,"office of SE, CC, UPJN(U), Charuchandra puri colony, near dig bunglow, gorakhpur",Construction of RCC drain from khajanchi to gordhaiya nala,Construction of RCC drain from khajanchi to gordhaiya nala,Please refer Tender documents. ,NA ,"6,30,73,986",Civil Works,Drain work ,Tender,120.0,245.0,Gorakhpur,273016.0,"office of SE, CC, UPJN(U), GKP ","office of SE, CC, UPJN(U), Charuchandra puri colony, near dig bunglow, gorakhpur ",31-Jan-2024 12:00 PM ,"office of SE, CC, UPJN(U), Gorakhpur",No ,No,AOC,12-Mar-2024,"INR 48,566,968.853",245.0,Ratan Sen Singh,12-Mar-2024 07:01 PM,financial.pdf (159.00 KB),1.0,4194318.0,Shri Ram Constructions,INR,"48,566,968.853",1,4195648,HARSHIT ENTERPRICESS,17-Feb-2024 02:41 PM,Rejected-AOC,3rd lowest,12-Mar-2024 07:01 PM,Finance,summary,Harendra Singh,07-Mar-2024 04:50 PM,,BOQ Comparative Chart,chief engineer,Internal,,Ratan Sen Singh,12-Mar-2024 06:57 PM,finsummary_1514536.pdf (74.39 KB),"U P Jal Nigam (HQ), Lucknow||Chief Engineer (Gorakhpur)||SE, 17th Circle, Gorakhpur||PM, Construction Unit, Gorakhpur",2024_UPJNM_884616_1,54/ V-15/11 Dt 16.01.2024,Construction of RCC drain from khajanchi to gordhaiya nala,Technical,tender open,PANKAJ KUMAR,19-Feb-2024 03:49 PM,,Chief Engineer,Internal,,Ratan Sen Singh,04-Mar-2024 08:41 PM,07-Mar-2024 04:30 PM,techsummary_1514536.pdf (135.66 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,4196447,M/S AMBA CONSTRUCTION,17-Feb-2024 01:29 PM,Rejected-AOC,2nd lowest,12-Mar-2024 07:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,4195925,M/S R R TRADERS,17-Feb-2024 01:59 PM,Rejected-Technical,Firm Not have Similar Nature Work Experience and also Not Qualified for JV Criteria as Bid Capacity is less than the required ratio of stake holding in JV,04-Mar-2024 08:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,4194318,Shri Ram Constructions,16-Feb-2024 05:55 PM,Accepted-AOC,1st lowest,12-Mar-2024 07:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,4196105,singh construction and company,17-Feb-2024 03:22 PM,Rejected-Technical,Not Qualified for JV Criteria as Bid Capacity is less than the required ratio of stake holding in JV,04-Mar-2024 08:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
