Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
UP Vidhansabha,319/V.S./13/L.-4/15,2024_UPVDS_917913_1,Yes,Open Tender,Item Wise,Goods,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Tender Notice,15-Mar-2024 06:00 PM,26-Mar-2024 01:00 PM,15-Mar-2024 06:00 PM,26-Mar-2024 12:00 PM,15-Mar-2024 06:00 PM ,26-Mar-2024 11:00 AM ,15-Mar-2024 06:00 PM,26-Mar-2024 12:00 PM,27-Mar-2024 12:00 PM,"35,000",No,fixed,,"Principal Secretary, Vidhan Sabha, Uttar Pradesh",Lucknow,1,DD - Demand Draft,"1,000","Principal Secretary, Vidhan Sabha, Uttar Pradesh",Lucknow,No,Principal Secretary,"Vidhan Sabha, Lucknow",Supply of Furniture,As For Tender Notice,As For Tender Notice ,NA ,,Furniture/ Fixture,NA ,Tender,30.0,30.0,"Vidhan Sabha, Lucknow",226001.0,NA ,NA ,NA ,"Vidhan Sabha, Lucknow",No ,No,AOC,27-Mar-2024,"INR 7,250,030.3",30.0,ANUJ KUMAR PANDEY,27-Mar-2024 06:04 PM,AOCletter.pdf (339.00 KB),Lowest Bidder,1.0,4316745.0,Chola corporation private limited,INR,"7,250,030.3",1,4316745,Chola corporation private limited,20-Mar-2024 08:23 PM,Accepted-AOC,Lowest Bidder,27-Mar-2024 06:05 PM,Finance,Three bids submitted lowest bidder selected,ANUJ KUMAR PANDEY,27-Mar-2024 05:55 PM,finance_1586354.pdf,BOQ Comparative Chart,Principal Secretary,Internal,Shailendra Nath Mishra Anuj Kumar Pandey Mohammad Mushahid,ANUJ KUMAR PANDEY,27-Mar-2024 05:59 PM,finsummary_1586354.pdf (736.48 KB),UP Vidhansabha,2024_UPVDS_917913_1,319/V.S./13/L.-4/15,Supply of Furniture,Technical,Three Bids Recevied all Accpeted,ANUJ KUMAR PANDEY,26-Mar-2024 04:54 PM,technical_1586354.pdf,Principal Secretary,Internal,Shailendra Nath Mishra Anuj Kumar Pandey Mohammad Mushahid,ANUJ KUMAR PANDEY,26-Mar-2024 04:57 PM,27-Mar-2024 12:00 PM,techsummary_1586354.pdf (646.80 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Boq,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,4318464,MAHESHWARI BUILDERS,20-Mar-2024 08:43 PM,Rejected-Finance,Higher Bidder,27-Mar-2024 05:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,4318458,Praveen Kumar,20-Mar-2024 08:34 PM,Rejected-Finance,Higher Bidder,27-Mar-2024 05:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
