Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Category,Sub Category,Sub Category Description,Format/File,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell) - Jhansi||Executive Engineer (LCD)-Jhansi,41/LCDJ/EE/2023-24 LOT NO. 02,2024_UPIDM_888151_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,NIT,09-Feb-2024 10:00 AM,16-Feb-2024 02:00 PM,09-Feb-2024 10:00 AM,16-Feb-2024 12:00 PM,NA ,NA ,09-Feb-2024 10:00 AM,16-Feb-2024 12:00 PM,17-Feb-2024 10:00 AM,"27,000",No,fixed,,Nil,Nil,1,Certificate Details ,Permanent Account Number ,Permanent Account Number ,,1.0,SBI Bank,767.0,Nil,Nil,No,"Executive Engineer Lift Canal Division, Jhansi","Office of the EE Lift Canal Division, Jhansi","CONSTRUCTION OF TYPE-2 QUARTER AT TUBEWELL COLONY, GWALIOR ROAD, JHANSI","CONSTRUCTION OF TYPE-2 QUARTER AT TUBEWELL COLONY, GWALIOR ROAD, JHANSI",Please refer Tender documents. ,NA ,"13,01,000",Civil Works,NA ,Tender,45.0,45.0,CIVIL LINES GWALIOR ROAD JHANSI,285001.0,NA ,NA ,NA ,"Office of the EE Lift Canal Division, Jhansi",No ,No,AOC,04-Mar-2024,"INR 1,071,526.85",45.0,Vijay Kumar,04-Mar-2024 07:35 PM,AOC412.pdf (428.00 KB),Work Complete,1.0,4186912.0,M/s Maa Shitla Construction,INR,"1,071,526.85",1.0,4192840.0,M/S HAR SIDDHI CONSTRUCTION,16-Feb-2024 11:15 AM,Rejected-Finance,Tender Completed,04-Mar-2024 07:31 PM,Finance,Two Bidders Admitted,Vijay Kumar,17-Feb-2024 11:19 AM,,BOQ Comparative Chart,EE Vijay Kumar,Internal,EE VIJAY KUMAR EE JAGANNATH PRASAD AE MANOJ KUMAR,Vijay Kumar,04-Mar-2024 07:31 PM,finsummary_1534648.pdf (145.69 KB),U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell) - Jhansi||Executive Engineer (LCD)-Jhansi,2024_UPIDM_888151_2,41/LCDJ/EE/2023-24 LOT NO. 02,"CONSTRUCTION OF TYPE-2 QUARTER AT TUBEWELL COLONY, GWALIOR ROAD, JHANSI",Technical,Two Bidders Admitted,Vijay Kumar,16-Feb-2024 07:23 PM,,EE Vijay Kumar,Internal,EE Vijay Kumar EE JAGANATTH PRASAD AE MANOJ KUMAR,Vijay Kumar,16-Feb-2024 07:52 PM,17-Feb-2024 10:00 AM,techsummary_1534648.pdf (53.75 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,2,Misc. document ,Power of attorney in favour of local agent mandatory. ,Power of attorney in favour of local agent mandatory. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2.0,4186912.0,M/s Maa Shitla Construction,15-Feb-2024 07:32 PM,Accepted-AOC,Agreement complete,04-Mar-2024 07:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Misc. document ,Any other document ,Any other document ,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Tax related documents ,PAN card ,PAN card ,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Tax related documents ,VAT registration certificate ,VAT registration certificate ,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Technical Details ,Other Technical Documents ,Other Technical Documents ,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
