Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh",13/SE/2023-24,2024_UPIDC_905494_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,e-document,26-Feb-2024 12:00 PM,02-Mar-2024 03:30 PM,26-Feb-2024 12:00 PM,02-Mar-2024 03:00 PM,NA ,NA ,26-Feb-2024 12:00 PM,02-Mar-2024 03:00 PM,13-Mar-2024 11:50 AM,"1,32,000",Yes,fixed,,Nil,Nil,1.0,BOQ,Other,,1.0,SBI Bank,"1,910",Nil,Nil,No,Superintending Engineer,Office Superintending Engineer 14th Circle Irrigation Work Azamgarh,ESTIMATE FOR CONSTRUCTION OF V.R.B. ON KUREBHAR DRAIN AT KM 5.170,VRB WORK,Please refer Tender documents. ,NA ,"65,85,000",Civil Works,NA ,Tender,90.0,360.0,SULTANPUR,228001.0,AZAMGARH ,Office Superintending Engineer 14th Circle Irrigation Work Azamgarh ,28-Feb-2024 12:30 PM ,AZAMGARH,No ,No,AOC,16-Mar-2024,"INR 6,585,000",360.0,Kamani Kant Rai,16-Mar-2024 01:28 PM,20240316120947_13_1.pdf (58.00 KB),1.0,4256193.0,SHIVANAND SHUKLA,INR,"5,579,359.9",1,4255768,M/S JAGDISH CONSTRUCTION AND SUPPLIERS,02-Mar-2024 10:43 AM,Rejected-AOC,L2,16-Mar-2024 01:28 PM,Finance,Admitted,Kamani Kant Rai,16-Mar-2024 01:22 PM,finance_1560711.pdf,BOQ Comparative Chart,KAMANI KANT RAI,Internal,,Kamani Kant Rai,16-Mar-2024 01:24 PM,finsummary_1560711.pdf (57.93 KB),"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh",2024_UPIDC_905494_1,13/SE/2023-24,ESTIMATE FOR CONSTRUCTION OF V.R.B. ON KUREBHAR DRAIN AT KM 5.170,Technical,Admitted,Kamani Kant Rai,12-Mar-2024 12:06 PM,technical_1560711.pdf,KAMANI KANT RAI,Internal,,Kamani Kant Rai,13-Mar-2024 11:40 AM,13-Mar-2024 11:50 AM,techsummary_1560711.pdf (427.36 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,4255044,m/s payasic construction,02-Mar-2024 12:33 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,12-Mar-2024 12:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,4256193,SHIVANAND SHUKLA,02-Mar-2024 11:30 AM,Accepted-AOC,L1,16-Mar-2024 01:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
