Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"U P Jal Nigam (HQ), Lucknow||Chief Engineer (Lucknow)||GM, Gomti Pollution Control Unit, Lucknow||PM Peyjal (2nd) Lucknow","76/M-13/36, dt 08-01-2024",2024_UPJNM_879051_1,Yes,Open Tender,Turn-key,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical document,09-Jan-2024 02:00 PM,20-Jan-2024 04:00 PM,09-Jan-2024 02:05 PM,20-Jan-2024 02:00 PM,NA ,NA ,09-Jan-2024 02:10 PM,20-Jan-2024 02:00 PM,23-Feb-2024 03:30 PM,"28,52,000",No,fixed,,Executive Engineer Cons. Div. UPJN Urban Hardoi,Executive Engineer Cons. Div. UPJN Urban Hardoi,1,DD - Demand Draft,"23,600",Executive Engineer Cons. Div. UPJN Urban Hardoi,Executive Engineer Cons. Div. UPJN Urban Hardoi,No,SE Construction Circle UPJN Urban Lko,SE Construction Circle UPJN Urban Lko,"Supply of all materials, labour for Construction of OHT, PH, SQ, BW, Distribution System, RM, TW with SCADA automation as per specifications in tender document complete in all respect Banthara NP Reorganization water supply scheme","Supply of all materials, labour for Construction of OHT, PH, SQ, BW, Distribution System, RM, TW with SCADA automation as per specifications in tender document complete in all respect Banthara NP Reorganization water supply scheme",Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,120.0,365.0,Banthara Nagar Panchayat,226401.0,SE Construction Circle UPJN Urban Lko ,SE Construction Circle UPJN Urban Lko ,12-Jan-2024 02:00 PM ,SE Construction Circle UPJN Urban Lko,No ,No,AOC,15-Mar-2024,"INR 245,704,786.996",365.0,MANOJ KUMAR SINGH,15-Mar-2024 05:31 PM,BantharaLOA.pdf (264.00 KB),First Lowest,1.0,4108668.0,M/S DIAMOND BUILDERS,INR,"245,704,786.996",1.0,4108668.0,M/S DIAMOND BUILDERS,20-Jan-2024 01:56 PM,Accepted-AOC,First Lowest,15-Mar-2024 05:31 PM,Finance,Financial Open,MANOJ KUMAR SINGH,07-Mar-2024 05:13 PM,finance_1500551.pdf,BOQ Comparative Chart,Managing Director,Internal,"JMD, FD, Chief Engineer Nagar, Chief Engineer LZ, FA, SE, Ex. En.",MANOJ KUMAR SINGH,15-Mar-2024 05:27 PM,finsummary_1500551.pdf (263.62 KB),"U P Jal Nigam (HQ), Lucknow||Chief Engineer (Lucknow)||GM, Gomti Pollution Control Unit, Lucknow||PM Peyjal (2nd) Lucknow",2024_UPJNM_879051_1,"76/M-13/36, dt 08-01-2024","Supply of all materials, labour for Construction of OHT, PH, SQ, BW, Distribution System, RM, TW with SCADA automation as per specifications in tender document complete in all respect Banthara NP Reorganization water supply scheme",Technical,Tender open,MANOJ KUMAR SINGH,21-Feb-2024 04:05 PM,technical_1500551.pdf,Managing Director,Internal,"Joint Managing Director, FD, Chief Engineer Nagar, Chief Engineer LZ, S.E. Cons. Circle Lucknow, SE E.M. Cons. Circle",MANOJ KUMAR SINGH,21-Feb-2024 04:12 PM,23-Feb-2024 03:30 PM,techsummary_1500551.pdf (947.76 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Document,,,,,,,,,,,,,,,,2,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2.0,4106859.0,NKG INFRA,20-Jan-2024 12:27 PM,Rejected-Finance,Second Lowest,15-Mar-2024 05:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
