Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Category,Sub Category,Sub Category Description,Format/File,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell) - Jhansi||Executive Engineer (LCD)-Jhansi,41/LCDJ/EE/2023-24 LOT NO. 01,2024_UPIDM_888052_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,NIT,19-Feb-2024 10:00 AM,24-Feb-2024 02:00 PM,19-Feb-2024 10:00 AM,24-Feb-2024 12:00 PM,NA ,NA ,19-Feb-2024 10:00 AM,24-Feb-2024 12:00 PM,24-Feb-2024 03:25 PM,"64,000",No,fixed,,Nil,Nil,1,Certificate Details ,Permanent Account Number ,Permanent Account Number ,,1.0,SBI Bank,854.0,Nil,Nil,No,"Executive Engineer Lift Canal Division, Jhansi","Executive Engineer Lift Canal Division, Jhansi",CONSTRUCTION OF EXECUTIVE ENGINEER RESIDENCE Type IV AT TUBEWELL COLONY JHANSI,CONSTRUCTION OF EXECUTIVE ENGINEER RESIDENCE Type IV AT TUBEWELL COLONY JHANSI,Please refer Tender documents. ,NA ,"31,63,000",Civil Works,NA ,Tender,90.0,60.0,CIVIL LINES GWALIOR ROAD JHANSI,284001.0,NA ,NA ,NA ,"Office of the EE Lift Canal Division, Jhansi",No ,No,AOC,04-Mar-2024,"INR 2,603,865.4",60.0,Vijay Kumar,04-Mar-2024 07:49 PM,FinancialEvaluation411.pdf (192.00 KB),1.0,4216802.0,M/s Maa Shitla Construction,INR,"2,603,865.4",1.0,4216802.0,M/s Maa Shitla Construction,24-Feb-2024 10:11 AM,Accepted-AOC,AGREEMENT COMPLETE,04-Mar-2024 07:49 PM,Finance,FOUR BIDDERS ADMITTED,Vijay Kumar,04-Mar-2024 07:41 PM,,BOQ Comparative Chart,EE Vijay Kumar,Internal,EE VIJAY KUMAR EE JAGANNATH PRASAD AE MANOJ KUMAR GUPTA,Vijay Kumar,04-Mar-2024 07:46 PM,finsummary_1548037.pdf (192.14 KB),U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell) - Jhansi||Executive Engineer (LCD)-Jhansi,2024_UPIDM_888052_3,41/LCDJ/EE/2023-24 LOT NO. 01,CONSTRUCTION OF EXECUTIVE ENGINEER RESIDENCE Type IV AT TUBEWELL COLONY JHANSI,Technical,Four Bidders Admitted,Vijay Kumar,24-Feb-2024 03:08 PM,,EE Vijay Kumar,Internal,EE Vijay Kumar EE Jagannath Prasad AE Manoj Kumar,Vijay Kumar,24-Feb-2024 03:23 PM,24-Feb-2024 03:25 PM,techsummary_1548037.pdf (326.77 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,2,Misc. document ,Power of attorney in favour of local agent mandatory. ,Power of attorney in favour of local agent mandatory. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2.0,4203189.0,M/S RAJARAM,19-Feb-2024 04:44 PM,Rejected-Finance,AGREEMENT COMPLETE,04-Mar-2024 07:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Misc. document ,Any other document ,Any other document ,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3.0,4225484.0,M/s Sanika Construction,24-Feb-2024 10:54 AM,Rejected-Finance,AGREEMENT COMPLETE,04-Mar-2024 07:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Tax related documents ,PAN card ,PAN card ,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4.0,4204081.0,M/S SINGH CONTRACTOR AND SUPPLIERS,19-Feb-2024 03:10 PM,Rejected-Finance,AGREEMENT COMPLETE,04-Mar-2024 07:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Tax related documents ,VAT registration certificate ,VAT registration certificate ,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Technical Details ,Other Technical Documents ,Other Technical Documents ,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
