Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,647/UPRNSS/SE/2023-24 DT 24-2-24,2024_UPRNS_910389_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,boq,04-Mar-2024 09:00 AM,11-Mar-2024 11:00 AM,04-Mar-2024 09:00 AM,09-Mar-2024 06:00 PM,NA ,NA ,04-Mar-2024 09:00 AM,09-Mar-2024 06:00 PM,14-Mar-2024 04:05 PM,"74,265",No,percentage,2.0%,UTTAR PRADESH RAJYA NIRMAN SAHKARI SANGH LTD,AYODHYA,1,DD - Demand Draft,"1,298",UTTAR PRADESH RAJYA NIRMAN SAHKARI SANGH LTD,AYODHYA,No,S.E.,OFFICE S.E. E-72-A SIDHARTH ENCLAVE TARAMANDAL GORAKHPUR,Renovation of mini stadium Kothdeeh saraiyan sohawal ayodhya,Renovation of mini stadium Kothdeeh saraiyan sohawal ayodhya,Please refer Tender documents. ,S.E. ,"37,13,250",Civil Works,NA ,Tender,90.0,180.0,Kothdeeh saraiyan sohawal ayodhya,224001.0,OFFICE S.E. E-72-A SIDHARTH ENCLAVE TARAMANDAL GO ,OFFICE S.E. E-72-A SIDHARTH ENCLAVE TARAMANDAL GORAKHPUR ,06-Mar-2024 11:00 AM ,OFFICE S.E. E-72-A SIDHARTH ENCLAVE TARAMANDAL GO,No ,No,AOC,15-Mar-2024,"INR 3,713,250",180.0,Virendra Kumar Chaurasia,15-Mar-2024 02:08 PM,financial.pdf (7413.00 KB),Renovation of mini stadium kothdeeh saraitan sohawal ayodhya,1.0,4286421.0,SUMITRA PATHAK,INR,"3,710,279.4",1.0,4286347.0,GANESH ENTERPRISES,08-Mar-2024 09:41 PM,Rejected-Finance,L2,15-Mar-2024 01:57 PM,Finance,committee,Virendra Kumar Chaurasia,15-Mar-2024 01:23 PM,finance_1571570.pdf,BOQ Comparative Chart,s.e.,Internal,committee,Virendra Kumar Chaurasia,15-Mar-2024 01:57 PM,finsummary_1571570.pdf (7412.80 KB),Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,2024_UPRNS_910389_1,647/UPRNSS/SE/2023-24 DT 24-2-24,Renovation of mini stadium Kothdeeh saraiyan sohawal ayodhya,Technical,TECHNICAL SUMMARY,Vinay Kumar Singh,14-Mar-2024 03:56 PM,technical_1571570.pdf,JITENDRA BAHADUR SINGH,Internal,SANJAY KUMAR VINAY KUMAR SINGH UGRASEN SINGH GIRIJESH SINGH,Jitendra Bahadur Singh,14-Mar-2024 04:01 PM,14-Mar-2024 04:05 PM,techsummary_1571570.pdf (1431.38 KB),AOC
,,,,,,,,,,,,,,,,.pdf,nit,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2.0,4286421.0,SUMITRA PATHAK,08-Mar-2024 10:12 PM,Accepted-AOC,L1,15-Mar-2024 02:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,nit1,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,nit2,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,boq,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
