sdtname,object_id,st_area(shape),district,timeperiod,total_tender_awarded_value,Immediate Measures_tenders_awarded_value,Others_tenders_awarded_value,Repair and Restoration_tenders_awarded_value,max_rain,mean_rain,count,sum_rain,inundation_pct,inundation_intensity_mean,inundation_intensity_mean_nonzero,inundation_intensity_sum,year,mean_sex_ratio,sum_aged_population,sum_young_population,sum_population,schools_count,total_rail_length,rail_count,total_road_length,health_centres_count,stname,dtname,st_area_sh,st_length_,remarks,dist_lgd,state_lgd,subdt_lgd,ac_no,st_length(shape),elevation_mean,slope_mean,stcode11,dtcode11,sub_district_code,urban_hhd,urban_electricity,urban_tele,urban_hhd_pipe,urban_no_sanitation,rural_hhd,total_hhd,avg_electricity,avg_tele,sd_piped_hhds_pct,sd_nosanitation_hhds_pct,total_hhd
Rath,09-168-00865,913234181.4374133,Hamirpur,2025_04,0.0,0.0,0.0,0.0,0.0124722768783569,0.0095738994130873,665,6.366643109703064,0.0,0.0,0.0,0.0,,0.8521109419311622,25635.545999999857,24812.92199999999,293232.5250000004,686,0.0,0.0,122507.71961157708,50.0,UTTAR PRADESH,Hamirpur,0.0,0.0,0.0,149,9,865,229,205155.7939382932,154.95666105308712,72.70822026942996,9,168,865,9855.596127717392,197111.92255434784,29566.788383152176,1845.9531547214672,620.9025560461957,43137,52992.59612771739,11.52511798218736,2,37.867465685882095,5.115625113954888,52993
Robertsganj,09-200-01005,4053318549.476354,Sonbhadra,2025_04,0.0,0.0,0.0,0.0,0.0319650832653045,0.0132504728142393,2968,39.32740331266225,0.0,0.0,0.0,0.0,,0.8985096456906745,76274.30899999943,134280.98500000034,1257672.462500006,1217,26447.15656935983,2.0,156147.73946805295,107.0,UTTAR PRADESH,Sonbhadra,0.0,0.0,0.0,184,9,1005,401,445254.9469209083,299.28024780834033,76.60067378598544,9,200,1005,36012.725365680206,720254.5073136041,108038.17609704062,6745.183460991902,2268.801698037853,142205,178217.7253656802,11.781070053528625,2,16.80819536862995,7.30219268107882,178218
Rudauli,09-177-00902,729430687.4382885,Ayodhya,2025_04,0.0,0.0,0.0,0.0,0.0350086989402771,0.0258639879347258,524,13.552729677796364,0.0,0.0,0.0,0.0,,0.8975576737977972,41740.841000000015,58432.13300000015,592540.1937500015,181,26449.4217859012,5.0,184822.9165887548,59.0,UTTAR PRADESH,Ayodhya,0.0,0.0,0.0,140,9,902,271,209118.57344945197,105.5319145408498,67.87241092017945,9,177,902,4421.677564538044,88433.55129076088,13265.032693614132,828.1802078379756,278.5656865658968,86658,91079.67756453804,11.340329466569292,2,10.305460514160288,9.876589297532083,91080
Rudhauli,09-185-00940,299577241.99954206,Basti,2025_04,0.0,0.0,0.0,0.0,0.0781487091064453,0.0311486901626194,219,6.82156314561367,0.0,0.0,0.0,0.0,,0.953108072281432,18363.001999999866,27863.67100000009,257452.02656250077,352,0.0,0.0,36573.6281951864,27.0,UTTAR PRADESH,Basti,0.0,0.0,0.0,131,9,940,309,156884.64368858386,87.10607378049191,68.8430294083945,9,185,940,111.57174815302312,2231.434963060462,334.7152444590693,20.897388429061227,7.029020133640456,52697,52808.57174815302,10.863841152513762,2,27.69038605733641,7.008386891779712,52809
Rudrapur,09-190-00960,494744766.6424772,Deoria,2025_04,0.0,0.0,0.0,0.0,0.055109306693077,0.0345529463763866,360,12.439060695499183,0.0,0.0,0.0,0.0,,1.0078054062741428,40227.93800000008,43845.496999999974,496656.8968750015,577,0.0,0.0,92649.45432143957,69.0,UTTAR PRADESH,Deoria,0.0,0.0,0.0,137,9,960,336,182005.11169125108,71.52382258579037,68.41219199486345,9,190,960,5055.5972157353945,101111.94431470789,15166.791647206184,946.9133585072392,318.50262459132983,71996,77051.5972157354,11.14425885177301,2,26.936383032263336,7.866809830845993,77052
Safipur,09-156-00814,1295375395.8368642,Unnao,2025_04,0.0,0.0,0.0,0.0,0.0180154750823974,0.0130857940281916,931,12.182874240246417,0.0,0.0,0.0,0.0,,0.8963283488544739,65465.35600000061,78032.60400000005,905599.668750003,877,41838.28093848951,7.0,187551.9452542324,101.0,UTTAR PRADESH,Unnao,0.0,0.0,0.0,186,9,814,162,228574.1872318029,125.71741139591867,69.5616617756866,9,156,814,17727.329207710598,354546.584154212,53181.98762313179,3320.328760604195,1116.8217400857675,55683,73410.3292077106,12.288959794767637,2,10.708750179230208,6.1038028141891605,73410
Sagri,09-191-00965,1143159943.6920924,Azamgarh,2025_04,0.0,0.0,0.0,0.0,0.0181575157999992,0.0105681185446363,825,8.718697799324989,0.0,0.0,0.0,0.0,,1.0087916172670377,83270.27199999988,95378.46399999992,1044593.4125000016,1771,0.0,0.0,213997.1540686071,138.0,UTTAR PRADESH,Azamgarh,0.0,0.0,0.0,123,9,965,344,178631.42864025777,74.91273616164099,63.86156594093819,9,191,965,5566.840125374172,111336.80250748344,16700.520376122517,1042.6691554825825,350.71092789857283,210745,216311.84012537415,9.450082812492775,2,5.527514882473612,4.148506583226059,216312
Sahaswan,09-149-00781,929648128.7763003,Budaun,2025_04,0.0,0.0,0.0,0.0,0.021885126876831,0.0117433086427497,662,7.774070321500302,0.0,0.0,0.0,0.0,,0.8592690157816132,25230.584999999963,55930.13500000001,507186.5562499985,460,0.0,0.0,89582.08010931888,40.0,UTTAR PRADESH,Budaun,0.0,0.0,0.0,133,9,781,113,184964.2155369499,172.64983488679127,67.77782094462974,9,149,781,5495.637047809103,109912.74095618208,16486.911143427307,1029.332819054645,346.22513401197347,75321,80816.6370478091,9.4120254039549,2,5.7888239228354195,12.065863527881508,80817
Sahjanwa,09-188-00949,436236920.0786699,Gorakhpur,2025_04,0.0,0.0,0.0,0.0,0.0490290815591812,0.0405065844728632,311,12.59754777106047,0.0,0.0,0.0,0.0,,0.9373665903836454,37165.15199999977,42452.28799999994,497008.9375,496,11900.27961485815,6.0,148837.4111580705,76.0,UTTAR PRADESH,Gorakhpur,0.0,0.0,0.0,148,9,949,324,238635.27826398992,77.62927397329908,68.0683928150575,9,188,949,1895.2970554517665,37905.94110903533,5685.891166355299,354.98913848611585,119.4037144934613,68405,70300.29705545177,12.037757684601536,2,19.092364756153255,5.364705232352913,70300
Saidpur,09-195-00988,698144407.2972184,Ghazipur,2025_04,0.0,0.0,0.0,0.0,0.0254714096069335,0.0225683283625504,507,11.442142479813098,0.0,0.0,0.0,0.0,,0.9426916936319656,57033.28000000026,67714.46299999999,735605.03125,1008,53403.00461435024,13.0,146174.4788546903,82.0,UTTAR PRADESH,Ghazipur,0.0,0.0,0.0,146,9,988,374,187377.96810139844,72.51326039887668,68.40422743545587,9,195,988,1672.8040877632477,33456.08175526495,5018.412263289742,313.31620563805626,105.3866575290846,159910,161582.80408776324,10.30935557257988,2,9.333490832011236,13.884142427274572,161583
