object_id,Others_tenders_awarded_value
09-134-00713,1311824.62
09-136-00726,207697.49
09-137-00729,332569.14
09-150-00787,1100657.15
09-150-00789,2921588.952
09-151-00790,2756865.0
09-151-00791,1777123.66
09-151-00792,665533.7
09-152-00796,899311.4
09-154-00805,1440096.0
09-156-00816,3016698.7
09-156-00817,32000.0
09-173-00881,243675.0
09-175-00891,280539.846
09-176-00901,425432.4
09-183-00931,480875.9
09-186-00941,408901.26
09-189-00956,1898855.35
09-190-00959,2489954.36
09-191-00966,687558.8
09-191-00967,1249888.0
09-192-00971,299096.96
09-193-00976,359857.2
