Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.2,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.3,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.4,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Director General Medical Education and Training HQ||Principal Government Medical College Ambedkar Nagar,2019/3663,2019_DGMET_415269_1,Yes,Open Tender,Fixed-rate,Goods,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,TENDER DOCUMENT,20-Dec-2019 03:00 PM,17-Jan-2020 02:00 PM,20-Dec-2019 03:00 PM,17-Jan-2020 01:00 PM,NA ,NA ,20-Dec-2019 03:00 PM,17-Jan-2020 01:00 PM,25-Jan-2020 01:00 PM,"20,000",No,fixed,,PRINCIPAL,"MRA MEDICAL COLLEGE, AMBEDKARNAGAR",1.0,2019_DGMET_415269_1 corrigendum,Date,,1.0,DD - Demand Draft,"1,180",PRINCIPAL,"MRA MEDICAL COLLEGE, AMBEDKARNAGAR",No,PRINCIPAL,"PRINCIPAL OFFICE, MRA MEDICAL COLLEGE, AMBEDKAR NAGAR",E TENDER OF BIO MEDICAL WASTE MANAGEMENT ITEMS,E TENDER OF BIO MEDICAL WASTE MANAGEMENT ITEMS,Please refer Tender documents. ,NA ,0.0,Medical Equipments/Waste,NA ,Rate Contract,22.0,30.0,"PRINCIPAL, MRA MEDICAL COLLEGE, AMBEDKAR NAGAR",224227.0,NA ,NA ,NA ,PRINCIPAL OFFICE,No ,No,Director General Medical Education and Training HQ||Principal Government Medical College Ambedkar Nagar,2019/3663,2019_DGMET_415269_1,Yes,Open Tender,Fixed-rate,Goods,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,TENDER DOCUMENT,20-Dec-2019 03:00 PM,17-Jan-2020 02:00 PM,20-Dec-2019 03:00 PM,17-Jan-2020 01:00 PM,NA ,NA ,20-Dec-2019 03:00 PM,17-Jan-2020 01:00 PM,25-Jan-2020 01:00 PM,"20,000",No,fixed,,PRINCIPAL,"MRA MEDICAL COLLEGE, AMBEDKARNAGAR",1.0,2019_DGMET_415269_1 corrigendum,Date,,1.0,DD - Demand Draft,"1,180",PRINCIPAL,"MRA MEDICAL COLLEGE, AMBEDKARNAGAR",No,PRINCIPAL,"PRINCIPAL OFFICE, MRA MEDICAL COLLEGE, AMBEDKAR NAGAR",E TENDER OF BIO MEDICAL WASTE MANAGEMENT ITEMS,E TENDER OF BIO MEDICAL WASTE MANAGEMENT ITEMS,Please refer Tender documents. ,NA ,0.0,Medical Equipments/Waste,NA ,Rate Contract,22.0,30.0,"PRINCIPAL, MRA MEDICAL COLLEGE, AMBEDKAR NAGAR",224227.0,NA ,NA ,NA ,PRINCIPAL OFFICE,No ,No,20-Feb-2020,"INR 101,851",30.0,Reetesh Rai,20-Feb-2020 02:07 PM,AOCBMW.pdf (552.00 KB),total amount of BOQ,1.0,1540552.0,Rishi Enterprises,INR,"101,851",1.0,1548363.0,Riransa Inc Healthcare Limited,17-Jan-2020 11:00 AM,Rejected-Finance,SEE ANNAXURE,20-Feb-2020 02:01 PM,Finance,Bid Opening Summary,Reetesh Rai,20-Feb-2020 01:53 PM,finance_606248.pdf,BOQ Comparative Chart,Dr. P.K. SINGH,Internal,"SHRI SHRINATH SINGH KUSHWAHA, DR. UMESH KUMAR VERMA, DR. MANOJ KUMAR GUPTA, DR. REETESH RAI.",Reetesh Rai,20-Feb-2020 02:01 PM,finsummary_606248.pdf (1285.42 KB),1.0,1540552.0,Rishi Enterprises,"1,01,851.00",L1,Technical,Bid Opening Summary,Reetesh Rai,24-Jan-2020 12:18 PM,technical_606248.pdf,Dr. P.K. SINGH,Internal,"SHRI NATH SINGH KUSHWAHA, DR. UMESH KUMAR VERMA, DR. MANOJ KUMAR GUPTA, DR. REETESH RAI.",Reetesh Rai,24-Jan-2020 12:22 PM,25-Jan-2020 01:00 PM,techsummary_606248.pdf (489.89 KB),,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1540552.0,Rishi Enterprises,16-Jan-2020 06:43 PM,Accepted-AOC,L1,20-Feb-2020 02:07 PM,,,,,,,,,,,,,2.0,1548363.0,Riransa Inc Healthcare Limited,"1,22,645.00",L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1548400.0,Rudransh Enterprises,16-Jan-2020 07:12 PM,Rejected-Finance,SEE ANNAXURE,20-Feb-2020 02:01 PM,,,,,,,,,,,,,3.0,1548400.0,Rudransh Enterprises,"1,37,855.00",L3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_DGMET_415269_1,2019/3663,E TENDER OF BIO MEDICAL WASTE MANAGEMENT ITEMS
