Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.4,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Tender ID :,Tender Ref No :,Tender Title :
Construction and Design Services UP Jal Nigam||C.G.M. (III) Lucknow||G.M. (01) Lucknow,1830/karya-69/16,2019_UPCDS_387443_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Scanned copy of tender Fee,04-Nov-2019 09:00 AM,11-Nov-2019 04:00 PM,04-Nov-2019 12:00 PM,11-Nov-2019 03:00 PM,NA ,NA ,04-Nov-2019 12:00 PM,11-Nov-2019 03:00 PM,23-Nov-2019 04:00 PM,"4,24,000",No,fixed,,As per NIT,Ghaziabad,1.0,BG - Bank Guarantee,"11,800",As per NIT,Ghaziabad,No,Er Unmesh Shukla Project Manager,SJ 10 Shashtrinagar Ghaziabad,Construction of boundarywall for Outlying Court Campus Mawana At Dist Meerut,As per NIT,Please refer Tender documents. ,NA ,"2,12,03,116",Civil Works,NA ,Tender,120.0,180.0,Mawana Meerut,250401.0,NA ,NA ,NA ,As per NIT,No ,No,Construction and Design Services UP Jal Nigam||C.G.M. (III) Lucknow||G.M. (01) Lucknow,1830/karya-69/16,2019_UPCDS_387443_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Scanned copy of tender Fee,04-Nov-2019 09:00 AM,11-Nov-2019 04:00 PM,04-Nov-2019 12:00 PM,11-Nov-2019 03:00 PM,NA ,NA ,04-Nov-2019 12:00 PM,11-Nov-2019 03:00 PM,23-Nov-2019 04:00 PM,"4,24,000",No,fixed,,As per NIT,Ghaziabad,1.0,BG - Bank Guarantee,"11,800",As per NIT,Ghaziabad,No,Er Unmesh Shukla Project Manager,SJ 10 Shashtrinagar Ghaziabad,Construction of boundarywall for Outlying Court Campus Mawana At Dist Meerut,As per NIT,Please refer Tender documents. ,NA ,"2,12,03,116",Civil Works,NA ,Tender,120.0,180.0,Mawana Meerut,250401.0,NA ,NA ,NA ,As per NIT,No ,No,07-Feb-2020,"INR 18,024,769",180.0,Bani Singh,04-Feb-2020 03:51 PM,LOA.pdf (665.00 KB),AOC,1.0,1449399.0,M/S ARUN SOM,INR,"18,024,769",1.0,1449685.0,MOHD.SHAKIR,11-Nov-2019 02:42 PM,Rejected-Finance,L3,04-Feb-2020 03:19 PM,Finance,Out of 5 bidders bid submitted by M/s Arun Som is L-1.,Bani Singh,23-Nov-2019 04:27 PM,finance_578931.pdf,BOQ Comparative Chart,Er Rajesh Awasthi CGM 1,Internal,"Er Bani Singh Gm N1, Er Rajeev Kumar Agarwal GM Tech, Er Kamal Singh GM 8, Er Amit Kumar Sonkar GM- 7, Smt Neelam Singh F O",Bani Singh,04-Feb-2020 03:19 PM,finsummary_578931.pdf (664.93 KB),1.0,1449391.0,M/S BHARAT CONTRACTORS,"2,09,91,085.00",L5,Technical,6 Bids recieved,Bani Singh,22-Nov-2019 02:57 PM,None,Er Rajesh Awasthi CGM-1,Internal,Er Bani Singh GM-1 Er Rajeev Kumar Aggarwal GM-Tech Er Kamal Singh GM-8 Er Amit Kumar Sonkar GM-7 Smt Neelam Singh FO,Bani Singh,22-Nov-2019 03:03 PM,23-Nov-2019 04:00 PM,techsummary_578931.pdf (331.98 KB),1.0,Corrigendum,As per Corrigendum,22-Nov-2019 02:42 PM,Corriegendum.pdf ,268.51,Technical Opening,,,
,,,,,,,,,,,,,,,,.pdf,Scanned Copy of EMD Fee,,,,,,,,,,,,,,,,2.0,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned Copy of EMD Fee,,,,,,,,,,,,,,,,2.0,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1449399.0,M/S ARUN SOM,11-Nov-2019 02:04 PM,Accepted-AOC,L1,04-Feb-2020 03:51 PM,,,,,,,,,,,,,2.0,1449399.0,M/S ARUN SOM,"1,80,24,769.00",L1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,Technical documents in proper format as per tender document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical documents in proper format as per tender document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1449391.0,M/S BHARAT CONTRACTORS,11-Nov-2019 12:25 PM,Rejected-Finance,L5,04-Feb-2020 03:19 PM,,,,,,,,,,,,,3.0,1449606.0,M/s Shamshad Ali Contractor,"1,80,43,852.00",L2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.xls,As per Capability Statement uploaded in Excel sheet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,As per Capability Statement uploaded in Excel sheet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1449607.0,MS HANEEF AHMAD THEKEDAR,11-Nov-2019 01:48 PM,Rejected-Technical,Dis Qualified due to low bid capacity,22-Nov-2019 03:03 PM,,,,,,,,,,,,,4.0,1449685.0,MOHD.SHAKIR,"1,83,15,252.00",L3,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,As per financial bid as uploaded BOQ in excel sheet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,As per financial bid as uploaded BOQ in excel sheet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1449606.0,M/s Shamshad Ali Contractor,11-Nov-2019 02:10 PM,Rejected-Finance,L2,04-Feb-2020 03:19 PM,,,,,,,,,,,,,5.0,1449699.0,M/s Wasim Ahamad,"1,83,78,861.00",L4,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1449699.0,M/s Wasim Ahamad,11-Nov-2019 02:29 PM,Rejected-Finance,L4,04-Feb-2020 03:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_UPCDS_387443_2,1830/karya-69/16,Construction of boundarywall for Outlying Court Campus Mawana At Dist Meerut
