Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.4,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Tender ID :,Tender Ref No :,Tender Title :
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE VARANASI,1702.0,2019_REDUP_406442_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,TENDER DOCS,22-Nov-2019 03:00 PM,27-Nov-2019 04:30 PM,22-Nov-2019 03:00 PM,27-Nov-2019 04:00 PM,NA ,NA ,22-Nov-2019 03:00 PM,27-Nov-2019 04:00 PM,30-Nov-2019 02:00 PM,"20,720",Yes,percentage,2.0%,EE RED VARANASI,VARANASI,1.0,SBI Bank,766.0,EE RED VARANASI,VARANASI,Yes,EE RED VARANASI,VIKAS BHAWAN VARANASI,HARSOS PARMANAD PITCHMARG SE MITHAYILAL PATEL KE KHET TK LEPAN STAR KA KARY,HARSOS PARMANAD PITCHMARG SE MITHAYILAL PATEL KE KHET TK LEPAN STAR KA KARY,Please refer Tender documents. ,NA ,"10,36,000",Civil Works,NA ,Tender,90.0,90.0,VIKAS BHAWAN VARANASI,221002.0,VIKAS BHAWAN VARANASI ,VIKAS BHAWAN VARANASI ,22-Nov-2019 03:00 PM ,VIKAS BHAWAN VARANASI,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE VARANASI,1702.0,2019_REDUP_406442_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,TENDER DOCS,22-Nov-2019 03:00 PM,27-Nov-2019 04:30 PM,22-Nov-2019 03:00 PM,27-Nov-2019 04:00 PM,NA ,NA ,22-Nov-2019 03:00 PM,27-Nov-2019 04:00 PM,30-Nov-2019 02:00 PM,"20,720",Yes,percentage,2.0%,EE RED VARANASI,VARANASI,1.0,SBI Bank,766.0,EE RED VARANASI,VARANASI,Yes,EE RED VARANASI,VIKAS BHAWAN VARANASI,HARSOS PARMANAD PITCHMARG SE MITHAYILAL PATEL KE KHET TK LEPAN STAR KA KARY,HARSOS PARMANAD PITCHMARG SE MITHAYILAL PATEL KE KHET TK LEPAN STAR KA KARY,Please refer Tender documents. ,NA ,"10,36,000",Civil Works,NA ,Tender,90.0,90.0,VIKAS BHAWAN VARANASI,221002.0,VIKAS BHAWAN VARANASI ,VIKAS BHAWAN VARANASI ,22-Nov-2019 03:00 PM ,VIKAS BHAWAN VARANASI,No ,No,03-Feb-2020,"INR 1,079,507",90.0,Rashi Mani Mishra,03-Feb-2020 11:15 AM,sum.pdf (122.00 KB),LOWEST,1.0,1476433.0,M/S S K R CONSTRUCTION,INR,"1,079,507",1.0,1476477.0,M/S RAMASHANKAR SINGH,27-Nov-2019 12:36 PM,Rejected-Finance,LOWEST,17-Jan-2020 12:00 PM,Finance,SUMMRY,Mithilish Singh,17-Jan-2020 11:55 AM,finance_591936.pdf,BOQ Comparative Chart,EE RED VARANASI,Internal,AE DAO,Mithilish Singh,17-Jan-2020 12:00 PM,finsummary_591936.pdf (16.68 KB),1.0,1476433.0,M/S S K R CONSTRUCTION,"10,79,507.13",L1,Technical,summary,Rashi Mani Mishra,28-Nov-2019 11:52 AM,technical_591936.pdf,EE RED VARANASI,Internal,AE DAO,Mithilish Singh,30-Nov-2019 01:05 PM,30-Nov-2019 02:00 PM,techsummary_591936.pdf (261.66 KB),1.0,finance,finance,07-Jan-2020 01:53 PM,blank.pdf ,10.85,Financial Opening,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,RATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,RATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1476433.0,M/S S K R CONSTRUCTION,27-Nov-2019 12:27 PM,Accepted-AOC,LOWEST,03-Feb-2020 11:15 AM,,,,,,,,,,,,,2.0,1476477.0,M/S RAMASHANKAR SINGH,"10,91,393.60",L2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_REDUP_406442_4,1702.0,HARSOS PARMANAD PITCHMARG SE MITHAYILAL PATEL KE KHET TK LEPAN STAR KA KARY
