Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.2,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.3,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.4,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE PROVINCIAL DIVISION PWD HAPUR,"7392/96M(II)/BSRC/201, Dt 14-11-2019",2019_CEMRT_412852_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,SBD_WITH_TENDER_NOTICE,12-Dec-2019 04:55 PM,31-Dec-2019 12:30 PM,13-Dec-2019 09:00 AM,31-Dec-2019 12:00 PM,13-Dec-2019 09:00 AM ,31-Dec-2019 12:00 PM ,13-Dec-2019 09:00 AM,31-Dec-2019 12:00 PM,08-Jan-2020 12:30 PM,"19,54,000",No,fixed,,SE BSR Circle PWD Bulandshahar,Bulandshahar,1.0,Date,Date,,1.0,SBI Bank,"2,714",EE PD PWD Hapur,Hapur,No,SE BSR Circle PWD Bulandshahar,Office of the Superintending Engineer Bulandshahar Circle PWD Bulandshahar,Widening and Strengthening of N.H.-24 to Buxar Dhana Link road ODR,Widening and Strengthening of N.H.-24 to Buxar Dhana Link road ODR From Ch. 0.00 to 8.972 In Distt Hapur,As Per Standard Bidding Document  ,NA ,"9,77,00,000",Civil Works - Roads,Widening and Strengthening  ,Tender,120.0,270.0,N.H.-24 to Buxar Dhana Link road (ODR),245207.0,Bulandshahar ,Office of the Superintending Engineer Bulandshahar Circle PWD Bulandshahar ,16-Dec-2019 12:00 PM ,Office of the SE BSR Circle PWD Bulandshahar,No ,No,Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE PROVINCIAL DIVISION PWD HAPUR,"7392/96M(II)/BSRC/201, Dt 14-11-2019",2019_CEMRT_412852_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,SBD_WITH_TENDER_NOTICE,12-Dec-2019 04:55 PM,31-Dec-2019 12:30 PM,13-Dec-2019 09:00 AM,31-Dec-2019 12:00 PM,13-Dec-2019 09:00 AM ,31-Dec-2019 12:00 PM ,13-Dec-2019 09:00 AM,31-Dec-2019 12:00 PM,08-Jan-2020 12:30 PM,"19,54,000",No,fixed,,SE BSR Circle PWD Bulandshahar,Bulandshahar,1.0,Date,Date,,1.0,SBI Bank,"2,714",EE PD PWD Hapur,Hapur,No,SE BSR Circle PWD Bulandshahar,Office of the Superintending Engineer Bulandshahar Circle PWD Bulandshahar,Widening and Strengthening of N.H.-24 to Buxar Dhana Link road ODR,Widening and Strengthening of N.H.-24 to Buxar Dhana Link road ODR From Ch. 0.00 to 8.972 In Distt Hapur,As Per Standard Bidding Document  ,NA ,"9,77,00,000",Civil Works - Roads,Widening and Strengthening  ,Tender,120.0,270.0,N.H.-24 to Buxar Dhana Link road (ODR),245207.0,Bulandshahar ,Office of the Superintending Engineer Bulandshahar Circle PWD Bulandshahar ,16-Dec-2019 12:00 PM ,Office of the SE BSR Circle PWD Bulandshahar,No ,No,14-Feb-2020,"INR 95,175,152.36",270.0,JODH KUMAR,17-Feb-2020 04:02 PM,AOCDB.pdf (78.00 KB),Widening with GSB Strengthening Stablized WMM Top Coat with BC and M30 PCC in Aabadi Portion Minor Culverts and Drain,1.0,1514863.0,M/S RAMAN CONSTRUCTION CO.,INR,"73,782,316.64",1.0,1502555.0,B.P.Construction,30-Dec-2019 01:03 PM,Rejected-Finance,higher bid,25-Jan-2020 10:23 AM,Finance,as per financial analysis,JODH KUMAR,08-Jan-2020 01:49 PM,finance_601835.pdf,BOQ Comparative Chart,SE BSR CIRCLE PWD BULANDSHAHAR,Internal,EE PD PWD HAPUR EE PD PWD BULANDSHAHAR,JODH KUMAR,25-Jan-2020 10:23 AM,finsummary_601835.pdf (390.40 KB),1.0,1502555.0,B.P.Construction,"7,30,46,929.44",2.0,Technical,As per Bid qualification,JODH KUMAR,08-Jan-2020 08:17 AM,technical_601835.pdf,SE BSR CIRCLE PWD BULANDSHAHAR,Internal,EE PD PWD HAPUD EE PD PWD BULANDSHAHAR,JODH KUMAR,08-Jan-2020 08:26 AM,08-Jan-2020 12:30 PM,techsummary_601835.pdf (355.12 KB),,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,2.0,Deposit EMD,Fee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,2.0,Deposit EMD,Fee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1526339.0,MAHESH CHAND CONTRACTORS,31-Dec-2019 11:44 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,08-Jan-2020 08:17 AM,,,,,,,,,,,,,2.0,1504046.0,SHREEJI INFRAPROJECTS P LTD,"8,57,05,224.70",9.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1526389.0,M/S FAROOQ KHAN CONTRACTOR,31-Dec-2019 11:09 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,08-Jan-2020 08:17 AM,,,,,,,,,,,,,3.0,1512117.0,R.G BUILDWELL ENGINEERS LTD.,"7,99,56,645.50",8.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1525217.0,M/S GUPTA ASSOCIATES,31-Dec-2019 10:44 AM,Rejected-Finance,higher bid,25-Jan-2020 10:23 AM,,,,,,,,,,,,,4.0,1512189.0,Raja contractors & engineers,"7,59,49,771.58",4.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1524859.0,M/s Juneja Construction Pvt Ltd,31-Dec-2019 11:37 AM,Rejected-Finance,higher bid,25-Jan-2020 10:23 AM,,,,,,,,,,,,,5.0,1512265.0,Seema Construction Co.,"7,51,50,300.30",3.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1514863.0,M/S RAMAN CONSTRUCTION CO.,30-Dec-2019 07:36 PM,Accepted-AOC,As per tender documents and Lowest Bid,17-Feb-2020 04:03 PM,,,,,,,,,,,,,6.0,1514863.0,M/S RAMAN CONSTRUCTION CO.,"7,22,85,528.22",1.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1512189.0,Raja contractors & engineers,30-Dec-2019 01:35 PM,Rejected-Finance,higher bid,25-Jan-2020 10:23 AM,,,,,,,,,,,,,7.0,1522642.0,SHARMA CONSTRUCTION,"7,85,29,018.21",7.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1512117.0,R.G BUILDWELL ENGINEERS LTD.,30-Dec-2019 06:34 PM,Rejected-Finance,higher bid,25-Jan-2020 10:23 AM,,,,,,,,,,,,,8.0,1524859.0,M/s Juneja Construction Pvt Ltd,"7,59,68,806.61",5.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1512265.0,Seema Construction Co.,30-Dec-2019 04:04 PM,Rejected-Finance,higher bid,25-Jan-2020 10:23 AM,,,,,,,,,,,,,9.0,1525217.0,M/S GUPTA ASSOCIATES,"7,70,53,803.35",6.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,1522642.0,SHARMA CONSTRUCTION,28-Dec-2019 05:17 PM,Rejected-Finance,higher bid,25-Jan-2020 10:23 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,1504046.0,SHREEJI INFRAPROJECTS P LTD,31-Dec-2019 10:57 AM,Rejected-Finance,higher bid,25-Jan-2020 10:23 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
