Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,569.0,2020_SCIDC_432185_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,07-Feb-2020 09:00 AM,13-Feb-2020 03:00 PM,07-Feb-2020 09:00 AM,13-Feb-2020 02:00 PM,NA ,NA ,07-Feb-2020 09:00 AM,13-Feb-2020 02:00 PM,17-Feb-2020 05:10 PM,"10,000",No,fixed,,E.E.,Aligarh,1.0,DD - Demand Draft,780.0,E.E.,Aligarh,No,E.E.,"B-3 , Akta Nagar, Aligarh",Hajipur Chouhatta me Interlocking Work,Hajipur Chouhatta me Interlocking Work,Please refer Tender documents. ,NA ,"7,95,092",Civil Works,NA ,Tender,90.0,90.0,"B-3 , Akta Nagar, Aligarh",202001.0,NA ,NA ,NA ,"B-3 , Akta Nagar, Aligarh",No ,No,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,569.0,2020_SCIDC_432185_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,07-Feb-2020 09:00 AM,13-Feb-2020 03:00 PM,07-Feb-2020 09:00 AM,13-Feb-2020 02:00 PM,NA ,NA ,07-Feb-2020 09:00 AM,13-Feb-2020 02:00 PM,17-Feb-2020 05:10 PM,"10,000",No,fixed,,E.E.,Aligarh,1.0,DD - Demand Draft,780.0,E.E.,Aligarh,No,E.E.,"B-3 , Akta Nagar, Aligarh",Hajipur Chouhatta me Interlocking Work,Hajipur Chouhatta me Interlocking Work,Please refer Tender documents. ,NA ,"7,95,092",Civil Works,NA ,Tender,90.0,90.0,"B-3 , Akta Nagar, Aligarh",202001.0,NA ,NA ,NA ,"B-3 , Akta Nagar, Aligarh",No ,No,19-Feb-2020,"INR 795,092.4",90.0,Ajay Pal Singh Rana,18-Feb-2020 03:54 PM,AOC.pdf (353.00 KB),1.0,1594862.0,SHRI BAJAJI CONSTRUCTIONS,INR,"794,933.38",1.0,1595991.0,KRISHNA CONSTRUCTIONS,13-Feb-2020 01:03 PM,Rejected-Finance,High Cost,17-Feb-2020 05:48 PM,Finance,L1- M/s SHRI BAJAJI CONSTRUCTIONS,Ajay Pal Singh Rana,17-Feb-2020 05:45 PM,None,BOQ Comparative Chart,UPSCIDCO,Internal,,Ajay Pal Singh Rana,17-Feb-2020 05:48 PM,finsummary_634633.pdf (336.23 KB),1.0,1594636.0,M/S OM SAI RAM CONSTRUCTION,"7,95,012.89",L2,Technical,Tender to be Open,Durga Prasad,17-Feb-2020 04:50 PM,None,UPSCIDCO,Internal,,Ajay Pal Singh Rana,17-Feb-2020 05:07 PM,17-Feb-2020 05:10 PM,techsummary_634633.pdf (336.23 KB),,,
,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1594636.0,M/S OM SAI RAM CONSTRUCTION,12-Feb-2020 06:33 PM,Rejected-Finance,High Cost,17-Feb-2020 05:48 PM,,,,,,,,,,,,,2.0,1594862.0,SHRI BAJAJI CONSTRUCTIONS,"7,94,933.38",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1594862.0,SHRI BAJAJI CONSTRUCTIONS,12-Feb-2020 08:21 PM,Accepted-AOC,Low Cost,18-Feb-2020 03:54 PM,,,,,,,,,,,,,3.0,1595991.0,KRISHNA CONSTRUCTIONS,"7,95,012.89",L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020_SCIDC_432185_1,569.0,Hajipur Chouhatta me Interlocking Work
