objectid,vilnam_soi,stcode11,dtcode11,sdtcode11,vilcode11,stname,dtname,sdtname,vilname11,vil_lgd,dist_lgd,state_lgd,gp_code,gp_name,subdt_lgd,block_name,block_lgd
442063,RF,09,146,00770,,UTTAR PRADESH,Agra,Bah, ,0,118,9,0,,770,JAITPUR KALAN,812
447787,KUCHELA,09,162,00841,148028,UTTAR PRADESH,Auraiya,Bidhuna,Kuchela,148028,122,9,46778,KUKARKAT,841,ERWA KATRA,864
441999,KHUMAN PURA,09,146,00770,,UTTAR PRADESH,Agra,Bah, ,0,118,9,0,,770,BAH,805
442064,BIRU NAGAR,09,146,00766,124650,UTTAR PRADESH,Agra,Agra,Brahmnagar,124650,118,9,42852,AKBARPUR,766,BARAULI AHIR,806
442065,SARAI,09,146,00766,,UTTAR PRADESH,Agra,Agra, ,0,118,9,0,,766,BICHPURI,807
442066,MALINAGLA,09,146,00766,124637,UTTAR PRADESH,Agra,Agra,Kalika Nagla,124637,118,9,42882,KALIKA NAGLA,766,BARAULI AHIR,806
443363,SIDH,09,143,00754,,UTTAR PRADESH,Aligarh,Atrauli, ,0,119,9,0,,754,BIJAULI,820
445126,SONGARHA,09,706,00914,169561,UTTAR PRADESH,Amethi,Amethi,Songarha,169561,640,9,90974,AGRESAR,914,BHADAR,1581
444623,DARBUKHNPUR,09,178,00907,,UTTAR PRADESH,Ambedkar Nagar,Tanda, ,0,121,9,0,,907,TANDA,858
445470,RAMNATHPUR,09,706,00914,,UTTAR PRADESH,Amethi,Amethi, ,0,640,9,0,,914,AMETHI,1578
448613,NANDAPUR,09,177,00905,,UTTAR PRADESH,Ayodhya,Faizabad,Nandapur,0,140,9,0,,905,PURA BAZAR,1093
441464,PARBATPUR,09,146,00765,124463,UTTAR PRADESH,Agra,Etmadpur,Parbatpur,124463,118,9,43162,HAZIPUR,765,KHANDAULI,813
441063,MIHAWAN,09,146,00768,125021,UTTAR PRADESH,Agra,Kheragarh,Mihawa,125021,118,9,43272,MIHAWA,768,SAIYAN,816
441064,KUKANDI,09,146,00768,124929,UTTAR PRADESH,Agra,Kheragarh,Kukandai,124929,118,9,43203,DUNGARWALA,768,KHERAGARH,814
441065,BASAI BHADAURIA,09,146,00770,125213,UTTAR PRADESH,Agra,Bah,Basai Bhadoriya,125213,118,9,265538,Basai Bhadoriya,770,PINAHAT,815
441066,REHLAI,09,146,00768,125013,UTTAR PRADESH,Agra,Kheragarh,Rahalai,125013,118,9,43282,RAHALAI,768,SAIYAN,816
441067,MEOLI KHURD,09,146,00769,125095,UTTAR PRADESH,Agra,Fatehabad,Mewali Khurd,125095,118,9,42997,MEWALI KHURD,769,FATEHABAD,809
441068,GAHARA KHURD,09,146,00767,124868,UTTAR PRADESH,Agra,Kiraoli,Gahara Khurd,124868,118,9,42790,GAHARA KHURD,767,AKOLA,804
441069,RITHAI,09,146,00770,125215,UTTAR PRADESH,Agra,Bah,Rithai,125215,118,9,43241,PIDHORA,770,PINAHAT,815
441070,NADIM,09,146,00768,124987,UTTAR PRADESH,Agra,Kheragarh,Nadim,124987,118,9,43275,NADIM,768,SAIYAN,816
441071,PATTI PACHAGAY,09,146,00766,124631,UTTAR PRADESH,Agra,Agra,Patti Pachgain,124631,118,9,42895,PACHGAIN KHERA,766,BARAULI AHIR,806
441072,DHAMOTA,09,146,00766,124688,UTTAR PRADESH,Agra,Agra,Dhamota,124688,118,9,241773,GHAMOTA,766,BARAULI AHIR,806
441073,BAMANPUR,09,146,00767,124857,UTTAR PRADESH,Agra,Kiraoli,Bamanpura,124857,118,9,42787,CHAINKORA,767,AKOLA,804
441074,BELOT,09,146,00765,124478,UTTAR PRADESH,Agra,Etmadpur,Bailoth,124478,118,9,43151,BAILOTH,765,KHANDAULI,813
441075,BIPRAOLI,09,146,00770,125202,UTTAR PRADESH,Agra,Bah,Vipraoli,125202,118,9,43253,VIPRAOLI,770,PINAHAT,815
441076,CHARITHA,09,146,00770,125361,UTTAR PRADESH,Agra,Bah,Charitha,125361,118,9,43117,GARHI BAROLI,770,JAITPUR KALAN,812
441114,SONIKHERA,09,146,00768,124882,UTTAR PRADESH,Agra,Kheragarh,Soni Khera,124882,118,9,43106,SONI KHERA,768,JAGNER,811
441077,NONI,09,146,00768,124915,UTTAR PRADESH,Agra,Kheragarh,Nauni,124915,118,9,43098,NAUNI,768,JAGNER,811
441078,GARHI AHIR,09,146,00768,124999,UTTAR PRADESH,Agra,Kheragarh,Garhi Ahir,124999,118,9,43278,PACHMORI,768,SAIYAN,816
441079,NADAU,09,146,00765,124498,UTTAR PRADESH,Agra,Etmadpur,Nadau,124498,118,9,43169,NADAU,765,KHANDAULI,813
441080,POIYA,09,146,00765,124499,UTTAR PRADESH,Agra,Etmadpur,Poiya,124499,118,9,43174,POIYA,765,KHANDAULI,813
441081,AKBARA,09,146,00767,124803,UTTAR PRADESH,Agra,Kiraoli,Akabara,124803,118,9,42728,AKABARA,767,ACHHNERA,803
441082,UJRAI,09,146,00765,124475,UTTAR PRADESH,Agra,Etmadpur,Ujrai,124475,118,9,43184,UJRAI,765,KHANDAULI,813
441083,KASAUTI,09,146,00767,124796,UTTAR PRADESH,Agra,Kiraoli,Kasoti,124796,118,9,42758,MAI,767,ACHHNERA,803
441084,NAHARTA,09,146,00765,124479,UTTAR PRADESH,Agra,Etmadpur,Naharra,124479,118,9,43170,NAHARRA,765,KHANDAULI,813
441085,THAP KHORGA,09,146,00769,125041,UTTAR PRADESH,Agra,Fatehabad,Thap Khargh,125041,118,9,43339,THAP KHARGH,769,SHAMSABAD,817
441086,LADUKHERA,09,146,00768,124993,UTTAR PRADESH,Agra,Kheragarh,Ladukhera,124993,118,9,43268,LADUKHERA,768,SAIYAN,816
441087,RATAUTI,09,146,00770,125220,UTTAR PRADESH,Agra,Bah,Ratauti,125220,118,9,43243,RATAUTI,770,PINAHAT,815
441088,MAI BUZURG,09,146,00767,124740,UTTAR PRADESH,Agra,Kiraoli,Mai Bujurg,124740,118,9,43057,MAI BUJURG,767,FATEHPUR SIKRI,810
441089,SARAULI,09,146,00767,124722,UTTAR PRADESH,Agra,Kiraoli,Sirauli,124722,118,9,43076,SIRAULI,767,FATEHPUR SIKRI,810
441090,DITHWAR,09,146,00767,124775,UTTAR PRADESH,Agra,Kiraoli,Didhwar,124775,118,9,43044,DIDHWAR,767,FATEHPUR SIKRI,810
441917,RESERVED FOREST,09,146,00770,,UTTAR PRADESH,Agra,Bah, ,0,118,9,0,,770,BAH,805
441091,BIREHRU,09,146,00768,124973,UTTAR PRADESH,Agra,Kheragarh,Biraharu,124973,118,9,43255,BIRAHARU,768,SAIYAN,816
441092,LAHRA,09,146,00769,125050,UTTAR PRADESH,Agra,Fatehabad,Lahara,125050,118,9,43316,LAHARA,769,SHAMSABAD,817
441093,UDHANPURA,09,146,00770,125381,UTTAR PRADESH,Agra,Bah,Udhannapura,125381,118,9,43149,UDHANNAPURA,770,JAITPUR KALAN,812
441094,KUKAPUR,09,146,00770,125396,UTTAR PRADESH,Agra,Bah,Kookapur,125396,118,9,43125,KOOKAPUR,770,JAITPUR KALAN,812
441095,LAITPUR KALAN,09,146,00770,125371,UTTAR PRADESH,Agra,Bah,Jaitpura Kalan,125371,118,9,43118,JAITPURA KALAN,770,JAITPUR KALAN,812
441096,GADAULI,09,146,00769,125033,UTTAR PRADESH,Agra,Fatehabad,Gadoli Kalan,125033,118,9,241722,GADOLI KALAN,769,SHAMSABAD,817
441097,UNCHA,09,146,00765,124494,UTTAR PRADESH,Agra,Etmadpur,Uncha,124494,118,9,43185,UNCHA,765,KHANDAULI,813
441098,PARNAL,09,146,00770,125363,UTTAR PRADESH,Agra,Bah,Parana,125363,118,9,43139,PARANA,770,JAITPUR KALAN,812
441099,UJHAOLI,09,146,00769,125155,UTTAR PRADESH,Agra,Fatehabad,Ujhaoli,125155,118,9,241777,UJHAOLI,769,FATEHABAD,809
441100,KAULARA KHURD,09,146,00769,125072,UTTAR PRADESH,Agra,Fatehabad,Kolara Khurd,125072,118,9,43312,KOLARA KHURD,769,SHAMSABAD,817
441101,SWARA,09,146,00769,125175,UTTAR PRADESH,Agra,Fatehabad,Swara,125175,118,9,43026,SWARA,769,FATEHABAD,809
441102,GUNGAULI,09,146,00770,125307,UTTAR PRADESH,Agra,Bah,Gungawali,125307,118,9,42824,GUNGAWALI,770,BAH,805
441103,TANTPUR,09,146,00768,124874,UTTAR PRADESH,Agra,Kheragarh,Tantpur,124874,118,9,43107,TANTPUR,768,JAGNER,811
441104,BURHARA,09,146,00768,124955,UTTAR PRADESH,Agra,Kheragarh,Burhera,124955,118,9,43199,BURHERA,768,KHERAGARH,814
441105,PATHARKOT,09,146,00769,125152,UTTAR PRADESH,Agra,Fatehabad,Patharkot,125152,118,9,42979,BILPURA,769,FATEHABAD,809
441106,MANGRAUL GUJAR,09,146,00767,124802,UTTAR PRADESH,Agra,Kiraoli,Mangarol Gujar,124802,118,9,42759,MANGAROL GUJAR,767,ACHHNERA,803
441107,NAGARIA,09,146,00769,125138,UTTAR PRADESH,Agra,Fatehabad,Nagariya,125138,118,9,43005,NAGARIYA,769,FATEHABAD,809
