Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||Central Equipment and Procurement Circle - 2,EQ-1224/2019-20,2019_UPIDM_407592_1,Yes,Open Tender,Lump-sum,Goods,3.0,No,No,Offline,No,No,No,1.0,Fee,.pdf,"Part A, Tender Fee, EMD",25-Nov-2019 05:05 PM,18-Dec-2019 03:00 PM,25-Nov-2019 05:05 PM,16-Dec-2019 05:00 PM,NA ,NA ,26-Nov-2019 10:00 AM,16-Dec-2019 05:00 PM,10-Jan-2020 04:00 PM,"14,500",Yes,fixed,,Superintending Engineer CESPPO-1,lucknow,1.0,DD - Demand Draft,"2,480","Executive Engineer, Inventory Control Division",Lucknow,No,Superintending Engineer,"Superintending Engineer, Central Equipment and Stores Procurement Organisation-1",MANUFACTURE AND SUPPLY OF VALVES,MANUFACTURE AND SUPPLY CAST IRON SLUICE VALVES AND CAST IRON REFLUX VALVES OF VARIOUS SIZE,Please refer Tender documents. ,NA ,"14,00,000",Mechanical Engineering Items,Valves ,Tender,90.0,90.0,All over Uttar Pradesh,226025.0,NA ,NA ,NA ,Lucknow,No ,No,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||Central Equipment and Procurement Circle - 2,EQ-1224/2019-20,2019_UPIDM_407592_1,Yes,Open Tender,Lump-sum,Goods,3.0,No,No,Offline,No,No,No,1.0,Fee,.pdf,"Part A, Tender Fee, EMD",25-Nov-2019 05:05 PM,18-Dec-2019 03:00 PM,25-Nov-2019 05:05 PM,16-Dec-2019 05:00 PM,NA ,NA ,26-Nov-2019 10:00 AM,16-Dec-2019 05:00 PM,10-Jan-2020 04:00 PM,"14,500",Yes,fixed,,Superintending Engineer CESPPO-1,lucknow,1.0,DD - Demand Draft,"2,480","Executive Engineer, Inventory Control Division",Lucknow,No,Superintending Engineer,"Superintending Engineer, Central Equipment and Stores Procurement Organisation-1",MANUFACTURE AND SUPPLY OF VALVES,MANUFACTURE AND SUPPLY CAST IRON SLUICE VALVES AND CAST IRON REFLUX VALVES OF VARIOUS SIZE,Please refer Tender documents. ,NA ,"14,00,000",Mechanical Engineering Items,Valves ,Tender,90.0,90.0,All over Uttar Pradesh,226025.0,NA ,NA ,NA ,Lucknow,No ,No,30-Mar-2020,"INR 1,400,000",90.0,Piyush Ranjan,30-Mar-2020 01:51 PM,1224agreevidya.pdf (1525.00 KB),1.0,1498879.0,Vidya Electricals,INR,"1,321,387.6",1.0,1504120.0,R.S. ENTERPRISES,16-Dec-2019 02:30 PM,Rejected-AOC,Quoted rates are higher,30-Mar-2020 01:51 PM,Finance,M/s Vidya Electricals and M/s R.S. Enterprises are found responsive in financial conditions.,Piyush Ranjan,11-Feb-2020 02:56 PM,None,"Vishnu Kumar, Chief Engineer CESPO",Internal,,Piyush Ranjan,30-Mar-2020 01:47 PM,finsummary_593724.pdf (775.83 KB),1.0,1498879.0,Vidya Electricals,"12,82,872.00",1.0,Technical,"Found responsive in Technical Bid, Part B",Piyush Ranjan,10-Jan-2020 02:59 PM,None,"Vishnu kumar, chief engineer sajja",Internal,,Piyush Ranjan,10-Jan-2020 03:05 PM,10-Jan-2020 04:00 PM,techsummary_593724.pdf (115.87 KB),,,
,,,,,,,,,,,,,,2.0,PreQual/Technical,.pdf,"Part B, Technical Bid,",,,,,,,,,,,,,,,,2.0,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,PreQual/Technical,.pdf,"Part B, Technical Bid,",,,,,,,,,,,,,,,,2.0,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1502994.0,STAR VALVES MANUFACTURING COMPANY,16-Dec-2019 04:48 PM,Not Admitted-Fee,Fee not received,21-Dec-2019 04:05 PM,,,,,,,,,,,,2.0,1504120.0,R.S. ENTERPRISES,"15,64,865.00",2.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,3.0,Finance,.xls,"Part C, Financial Bid, BOQ",,,,,,,,,,,,,,,,3.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Finance,.xls,"Part C, Financial Bid, BOQ",,,,,,,,,,,,,,,,3.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1498879.0,Vidya Electricals,14-Dec-2019 02:09 PM,Accepted-AOC,Quoted rates are lowest,30-Mar-2020 01:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_UPIDM_407592_1,EQ-1224/2019-20,MANUFACTURE AND SUPPLY OF VALVES
