Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Irrigation Works Circle, Mathura",04/SE/IWC MATHURA/2019-20,2019_UPIDC_417764_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Tender Document,01-Jan-2020 10:00 AM,07-Jan-2020 03:00 PM,01-Jan-2020 10:00 AM,07-Jan-2020 01:00 PM,NA ,NA ,01-Jan-2020 10:00 AM,07-Jan-2020 01:00 PM,16-Jan-2020 10:00 AM,"2,74,000",No,fixed,,"E.E., L.M.B.D.G.C., MATHURA",MATHURA,1.0,DD - Demand Draft,354.0,"E.E., L.M.B.D.G.C., MATHURA",MATHURA,No,Superintending Engineer,"I.W.C., MATHURA",LOT No. 03,ESTIMATE FOR REPAIRING OF PRE-CONSTRUCTED SERVICE ROAD OF BAJNA DY. FROM KM. 0.000 TO KM. 3.500 OF 1st SUB DIVISION OF L.M.B.D.G.C. MATHURA,Please refer Tender documents. ,NA ,"1,37,00,000",Civil Works - Canal,NA ,Tender,90.0,60.0,Aligarh,202001.0,NA ,NA ,NA ,"I.W.C., MATHURA",No ,No,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Irrigation Works Circle, Mathura",04/SE/IWC MATHURA/2019-20,2019_UPIDC_417764_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Tender Document,01-Jan-2020 10:00 AM,07-Jan-2020 03:00 PM,01-Jan-2020 10:00 AM,07-Jan-2020 01:00 PM,NA ,NA ,01-Jan-2020 10:00 AM,07-Jan-2020 01:00 PM,16-Jan-2020 10:00 AM,"2,74,000",No,fixed,,"E.E., L.M.B.D.G.C., MATHURA",MATHURA,1.0,DD - Demand Draft,354.0,"E.E., L.M.B.D.G.C., MATHURA",MATHURA,No,Superintending Engineer,"I.W.C., MATHURA",LOT No. 03,ESTIMATE FOR REPAIRING OF PRE-CONSTRUCTED SERVICE ROAD OF BAJNA DY. FROM KM. 0.000 TO KM. 3.500 OF 1st SUB DIVISION OF L.M.B.D.G.C. MATHURA,Please refer Tender documents. ,NA ,"1,37,00,000",Civil Works - Canal,NA ,Tender,90.0,60.0,Aligarh,202001.0,NA ,NA ,NA ,"I.W.C., MATHURA",No ,No,11-Mar-2020,"INR 9,264,948",60.0,DHARMENDRA SINGH PHAUGAT,11-Mar-2020 04:45 PM,PP1.pdf (491.00 KB),date of start letter,1.0,1534709.0,Santosh Kumar Sharma,INR,"9,264,948",1.0,1535393.0,KISHANKUMAR SARASWAT,07-Jan-2020 09:46 AM,Rejected-Technical,Reject,15-Jan-2020 05:59 PM,Finance,Report,DHARMENDRA SINGH PHAUGAT,25-Jan-2020 04:26 PM,finance_610570.pdf,BOQ Comparative Chart,D S Phaugat,Internal,,DHARMENDRA SINGH PHAUGAT,25-Jan-2020 04:48 PM,finsummary_610570.pdf (189.71 KB),1.0,1533351.0,M/S MANOJ TRADERS,"99,50,800.00",L5,Technical,Report,DHARMENDRA SINGH PHAUGAT,15-Jan-2020 05:52 PM,technical_610570.pdf,D S Phaugat,Internal,"D S Phaugat, Trilok Chand, Amitabh Kumar",DHARMENDRA SINGH PHAUGAT,15-Jan-2020 05:59 PM,16-Jan-2020 10:00 AM,techsummary_610570.pdf (67.09 KB),,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1535086.0,M/s Agre Associates,06-Jan-2020 08:52 PM,Rejected-Technical,Reject,15-Jan-2020 05:59 PM,,,,,,,,,,,,,2.0,1533613.0,M/S SHAILJA CONSTRUCTION,"97,26,500.00",L4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1534919.0,M/S AMIT TRADERS,07-Jan-2020 12:20 PM,Rejected-Technical,Reject,15-Jan-2020 05:59 PM,,,,,,,,,,,,,3.0,1534709.0,Santosh Kumar Sharma,"92,64,948.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1535436.0,M/S FAROOQ KHAN CONTRACTOR,07-Jan-2020 12:05 PM,Rejected-AOC,FOUND,11-Mar-2020 04:45 PM,,,,,,,,,,,,,4.0,1535194.0,S S CONSTRUCTIONS,"93,24,350.00",L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1535129.0,M/S J.V. CONSTRUCTION,07-Jan-2020 12:09 PM,Rejected-Technical,Reject,15-Jan-2020 05:59 PM,,,,,,,,,,,,,5.0,1535256.0,PPS BUILDERS PVT LTD,"95,89,335.00",L3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1533351.0,M/S MANOJ TRADERS,07-Jan-2020 12:17 PM,Rejected-AOC,FOUND,11-Mar-2020 04:45 PM,,,,,,,,,,,,,6.0,1535378.0,Ram Kumar Sharma,"1,36,61,350.00",L9,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1535567.0,M/S RAJESH ENTERPRISES,07-Jan-2020 12:01 PM,Rejected-Technical,Reject,15-Jan-2020 05:59 PM,,,,,,,,,,,,,7.0,1535436.0,M/S FAROOQ KHAN CONTRACTOR,"1,33,83,730.00",L7,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1534603.0,M/S RISHIKA CONSTRUCTION,06-Jan-2020 04:14 PM,Rejected-Technical,Reject,15-Jan-2020 05:59 PM,,,,,,,,,,,,,8.0,1535632.0,VEERESH KUMAR,"1,27,38,000.00",L6,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1533613.0,M/S SHAILJA CONSTRUCTION,05-Jan-2020 10:41 PM,Rejected-AOC,FOUND,11-Mar-2020 04:45 PM,,,,,,,,,,,,,9.0,1535640.0,RAJESH CHAUDHARY,"1,33,88,755.00",L8,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,1535270.0,M/S SHREE RAM CONSTRUCTION,06-Jan-2020 11:47 PM,Rejected-Technical,Reject,15-Jan-2020 05:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
