Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Purvanchal Vidyut Vitran Nigam Limited Varanasi||Chief Engineer (D) PuVVNL Basti,62/EDC(M)2019-20,2019_PVVNV_366714_1,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,NIT,25-Jul-2019 09:00 AM,31-Jul-2019 04:00 PM,25-Jul-2019 09:00 AM,30-Jul-2019 03:00 PM,NA ,NA ,25-Jul-2019 09:00 AM,30-Jul-2019 03:00 PM,09-Jan-2020 06:30 PM,"2,000",Yes,fixed,,E.E. E.T.D. MAU,MAU,1.0,RTGS - RTGS Payment,590.0,E.E. E.T.D. MAU,MAU,Yes,"SE,EDC-MAU",EDC-SAHADATPURA MAU,Work of phase Balancing,Work of phase Balancing,Work of phase Balancing  ,NA ,"2,00,000",Electrical Works,NA ,Tender,30.0,60.0,EDC MAU,275101.0,EDC MAU ,EDC-SAHADATPURA MAU ,29-Jul-2019 09:00 AM ,EDC-MAU,No ,No,Purvanchal Vidyut Vitran Nigam Limited Varanasi||Chief Engineer (D) PuVVNL Basti,62/EDC(M)2019-20,2019_PVVNV_366714_1,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,NIT,25-Jul-2019 09:00 AM,31-Jul-2019 04:00 PM,25-Jul-2019 09:00 AM,30-Jul-2019 03:00 PM,NA ,NA ,25-Jul-2019 09:00 AM,30-Jul-2019 03:00 PM,09-Jan-2020 06:30 PM,"2,000",Yes,fixed,,E.E. E.T.D. MAU,MAU,1.0,RTGS - RTGS Payment,590.0,E.E. E.T.D. MAU,MAU,Yes,"SE,EDC-MAU",EDC-SAHADATPURA MAU,Work of phase Balancing,Work of phase Balancing,Work of phase Balancing  ,NA ,"2,00,000",Electrical Works,NA ,Tender,30.0,60.0,EDC MAU,275101.0,EDC MAU ,EDC-SAHADATPURA MAU ,29-Jul-2019 09:00 AM ,EDC-MAU,No ,No,03-Mar-2020,"INR 189,775",120.0,Shiv Kumar Saroj,03-Mar-2020 04:56 PM,AOC60and62.pdf (1867.00 KB),1.0,1321426.0,"M/s Kusum Enterpirses, Nizamuddinpura-Mau",INR,"189,775",1.0,1321426.0,"M/s Kusum Enterpirses, Nizamuddinpura-Mau",29-Jul-2019 11:39 AM,Accepted-AOC,L1,03-Mar-2020 04:56 PM,Finance,Tender Part Two Opened,Sanjay Kumar Yadav,10-Jan-2020 03:53 PM,finance_529847.pdf,SHIV KUMAR SAROJ,Internal,Sanjay Kumar yadav,Shiv Kumar Saroj,03-Mar-2020 04:48 PM,finsummary_529847.pdf (50.33 KB),1.0,1321426.0,"M/s Kusum Enterpirses, Nizamuddinpura-Mau","1,89,775.00",L1,Technical,Tender part one opened,Shiv Kumar Saroj,01-Aug-2019 02:30 PM,technical_529847.pdf,SHIV KUMAR SAROJ,Internal,Sanjai Kumar yadav,Shiv Kumar Saroj,09-Jan-2020 06:28 PM,09-Jan-2020 06:30 PM,techsummary_529847.pdf (1611.02 KB),,,
,,,,,,,,,,,,,,2.0,Finance,.rar,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.rar,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1322471.0,M/S MAA MALTI ENTERPIRSES,30-Jul-2019 08:32 AM,Rejected-AOC,L2,03-Mar-2020 04:56 PM,,,,,,,,,,,,2.0,1322471.0,M/S MAA MALTI ENTERPIRSES,"2,39,800.00",L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1322444.0,S.B. ENTERPRISES,30-Jul-2019 07:24 AM,Rejected-Technical,Class A Certificate is not valid and Balance sheet Not submitted,09-Jan-2020 06:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_PVVNV_366714_1,62/EDC(M)2019-20,Work of phase Balancing
