class,age,male,female
0,0 to 1,9695.98,8579.91
1,1 to 5,38715.93,34200.13
10,10 to 15,56147.75,49897.65
15,15 to 20,53171.76,47394.73
20,20 to 25,40002.54,34860.06
25,25 to 30,33406.35,32922.84
30,30 to 35,32071.24,33423.45
35,35 to 40,29245.53,29366.09
40,40 to 45,25118.64,25193.88
45,45 to 50,21827.82,22840.91
5,5 to 10,60261.67,52164.68
50,50 to 55,20524.95,20012.44
55,55 to 60,17967.2,19589.12
60,60 to 65,17454.93,15991.95
65,65 to 70,12174.15,11610.42
70,70 to 75,8310.05,7504.39
75,75 to 80,4889.83,4951.9
80,80 and over,4790.03,5269.1
