class,age,male,female
0,0 to 1,17355.65,15799.53
1,1 to 5,69299.75,62974.87
10,10 to 15,85180.67,69561.15
15,15 to 20,70423.23,54590.61
20,20 to 25,57443.52,48984.86
25,25 to 30,56128.57,50460.9
30,30 to 35,54211.02,49419.34
35,35 to 40,47743.5,41246.74
40,40 to 45,38351.42,31977.84
45,45 to 50,29463.1,28102.23
5,5 to 10,96389.4,83829.62
50,50 to 55,27209.88,22658.67
55,55 to 60,20553.04,23214.71
60,60 to 65,22855.94,19894.73
65,65 to 70,15193.04,13889.84
70,70 to 75,10289.42,8554.5
75,75 to 80,5071.65,5139.9
80,80 and over,5345.05,5517.44
