class,age,male,female
0,0 to 1,28385.11,23892.39
1,1 to 5,113341.46,95236.69
10,10 to 15,183696.44,154523
15,15 to 20,215001.29,181027.25
20,20 to 25,205480.19,157575.56
25,25 to 30,174912.1,144622.29
30,30 to 35,160700.76,139356.5
35,35 to 40,148007.97,128353.68
40,40 to 45,129748.93,112396
45,45 to 50,114097.67,99546.54
5,5 to 10,165739.84,138994.83
50,50 to 55,98690,83805.28
55,55 to 60,81581.13,75179.19
60,60 to 65,69172.54,59322.36
65,65 to 70,45941.11,39516.38
70,70 to 75,28924.12,25264.15
75,75 to 80,17630.11,16752.63
80,80 and over,18713.96,20832.67
