class,age,male,female
0,0 to 1,8707.23,7171.1
1,1 to 5,34767.88,28584.49
10,10 to 15,46455.05,38100.97
15,15 to 20,48937.39,42679.09
20,20 to 25,44486.39,37035.74
25,25 to 30,36605.75,30548.87
30,30 to 35,31136.71,28025.07
35,35 to 40,27979.02,25087.44
40,40 to 45,23666.87,22300.5
45,45 to 50,21015.67,19569.61
5,5 to 10,44190.95,35782.95
50,50 to 55,17972.66,16704.39
55,55 to 60,14912.64,14194.14
60,60 to 65,11806.04,10633.32
65,65 to 70,7598.39,7406.39
70,70 to 75,5109.27,5112.68
75,75 to 80,3277.69,3580.52
80,80 and over,3506.82,3971.34
