class,age,male,female
0,0 to 1,24203.69,19933.05
1,1 to 5,96645.11,79454.5
10,10 to 15,129037.71,105817.55
15,15 to 20,135957.84,118514.69
20,20 to 25,123709.89,103032.19
25,25 to 30,101888.71,85138.87
30,30 to 35,86750.44,78090.36
35,35 to 40,77928.02,69873.83
40,40 to 45,65892.8,62044.59
45,45 to 50,58469.49,54410.09
5,5 to 10,122796.87,99431.73
50,50 to 55,49968.51,46422.52
55,55 to 60,41442.03,39417.48
60,60 to 65,32781.29,29516.89
65,65 to 70,21081.14,20531.18
70,70 to 75,14151.03,14165.75
75,75 to 80,9073.89,9913.95
80,80 and over,9721.34,11028.98
