class,age,male,female
0,0 to 1,15560.69,13654.27
1,1 to 5,62133.67,54426.83
10,10 to 15,84525.75,73055.02
15,15 to 20,77990.18,63166.57
20,20 to 25,66424.82,52992.92
25,25 to 30,57019.62,50469.06
30,30 to 35,53467.17,50692.49
35,35 to 40,47314.29,42332.15
40,40 to 45,38763.69,35552.52
45,45 to 50,32340.67,30773.42
5,5 to 10,86707.17,74716.34
50,50 to 55,28494.39,25950.2
55,55 to 60,23369.03,24866.09
60,60 to 65,22538.75,20913.07
65,65 to 70,15866.08,15516.03
70,70 to 75,10874.26,10342.75
75,75 to 80,6578.18,7080.01
80,80 and over,6336.92,7074.2
