class,age,male,female
0,0 to 1,14282.03,12615.37
1,1 to 5,57028,50285.75
10,10 to 15,78976.09,66231.54
15,15 to 20,72742.44,62590.33
20,20 to 25,57979.81,46008.25
25,25 to 30,45996.97,39128.27
30,30 to 35,42986.76,38704.86
35,35 to 40,39119.12,34526.3
40,40 to 45,33160.7,28387.36
45,45 to 50,25534.57,23712.21
5,5 to 10,78258.63,66822.42
50,50 to 55,22414.27,19623.93
55,55 to 60,17385.67,19260.34
60,60 to 65,17594.16,15644.17
65,65 to 70,9699.09,9685.62
70,70 to 75,6165.94,6149.17
75,75 to 80,3087.12,3645.58
80,80 and over,3731.39,4497.23
