class,age,male,female
0,0 to 1,20559.08,18005.27
1,1 to 5,82092.2,71770.25
10,10 to 15,120144.94,102262.54
15,15 to 20,118188.74,100977.19
20,20 to 25,93195.82,72537.93
25,25 to 30,73869.94,63344.87
30,30 to 35,69103.06,62606.87
35,35 to 40,64344.78,56438
40,40 to 45,54731.47,46480.73
45,45 to 50,42169.9,37506.21
5,5 to 10,115355.91,98038.83
50,50 to 55,35626.66,30822.68
55,55 to 60,28137.75,30200.26
60,60 to 65,28415.3,25339.25
65,65 to 70,16603.54,15388.8
70,70 to 75,9728.58,9409.28
75,75 to 80,4557.55,5197.5
80,80 and over,6653.84,8515.31
