class,age,male,female
0,0 to 1,8028.38,7074.54
1,1 to 5,32057.25,28199.61
10,10 to 15,45639.55,38346.44
15,15 to 20,41554,33485.39
20,20 to 25,32521.51,25576.71
25,25 to 30,28761.42,23970.46
30,30 to 35,27151.63,24027.17
35,35 to 40,24924.29,20866.89
40,40 to 45,20222.32,16834.75
45,45 to 50,15946.96,14036.11
5,5 to 10,45708.01,38675.77
50,50 to 55,13749.11,11592.3
55,55 to 60,10984.2,11645.33
60,60 to 65,11857.19,10458.76
65,65 to 70,7279.27,6537.04
70,70 to 75,4261.99,3951.64
75,75 to 80,1993.98,2137.48
80,80 and over,2151.55,2533.33
