class,age,male,female
0,0 to 1,5155.58,4516.7
1,1 to 5,20586.17,18003.87
10,10 to 15,32300.62,28222.04
15,15 to 20,30661.96,28757.01
20,20 to 25,23542.94,20490.22
25,25 to 30,20104.46,18546.57
30,30 to 35,18960.5,18960.39
35,35 to 40,17875.28,16595.72
40,40 to 45,14976.1,14092.89
45,45 to 50,12776.81,12248.41
5,5 to 10,31384.15,26926.63
50,50 to 55,11340.83,10515.55
55,55 to 60,9559.75,10046.49
60,60 to 65,9494.29,9125.45
65,65 to 70,6804.82,6561.22
70,70 to 75,4473.69,4363.63
75,75 to 80,2522.26,2706.36
80,80 and over,2494.03,2894.71
