class,age,male,female
0,0 to 1,13556.58,11715.72
1,1 to 5,54131.29,46699.66
10,10 to 15,74992.57,61538.18
15,15 to 20,69104.25,58151.09
20,20 to 25,55064.79,42732.35
25,25 to 30,43688.99,36361.2
30,30 to 35,40831.79,35968.85
35,35 to 40,37165.4,32093.89
40,40 to 45,31519.29,26394.11
45,45 to 50,24270.3,22042.1
5,5 to 10,74294.6,62065.24
50,50 to 55,21303.65,18246.19
55,55 to 60,16525.58,17906.2
60,60 to 65,16723.67,14553.05
65,65 to 70,9223.34,9010.65
70,70 to 75,5861.28,5721.33
75,75 to 80,2929.27,3387.32
80,80 and over,3547.42,4190.53
