class,age,male,female
0,0 to 1,7456.53,6456.15
1,1 to 5,29773.87,25734.64
10,10 to 15,43566.81,37780.09
15,15 to 20,43511.1,37455.78
20,20 to 25,36688.43,29190.93
25,25 to 30,31036.17,27189.23
30,30 to 35,28022.29,26005.32
35,35 to 40,25226.01,22869.29
40,40 to 45,20735.65,19487.89
45,45 to 50,17960.87,17081.82
5,5 to 10,43977.19,37519.14
50,50 to 55,15594.88,14322.07
55,55 to 60,13309.42,13413.17
60,60 to 65,11917.52,10781.35
65,65 to 70,8100.24,7435.55
70,70 to 75,5211.37,4595.27
75,75 to 80,3151.03,3112.47
80,80 and over,3552.59,3746.69
