class,age,male,female
0,0 to 1,12571.35,11247.87
1,1 to 5,50197.25,44834.8
10,10 to 15,65566.03,58720.93
15,15 to 20,55715.09,46967.15
20,20 to 25,47202.87,41587.12
25,25 to 30,44609.5,40214.18
30,30 to 35,41257.01,38949.07
35,35 to 40,37389.96,33107.05
40,40 to 45,30290.62,27955.19
45,45 to 50,25960.86,24595.18
5,5 to 10,69377.99,62045.94
50,50 to 55,23030.09,19953.98
55,55 to 60,18823.79,17455.66
60,60 to 65,15419.89,14040.37
65,65 to 70,11211.05,10261.59
70,70 to 75,7515.87,6269.1
75,75 to 80,4290.15,4509.86
80,80 and over,4291.39,4142.78
