class,age,male,female
0,0 to 1,10651,9579.14
1,1 to 5,42529.34,38183.1
10,10 to 15,61103.63,51879.45
15,15 to 20,55637.14,44761.82
20,20 to 25,43081.18,34604.52
25,25 to 30,39384.12,34138.41
30,30 to 35,37717.27,35086.78
35,35 to 40,35135.24,30242.14
40,40 to 45,27855.87,23932.27
45,45 to 50,21716.73,19797.69
5,5 to 10,62231.17,54059.97
50,50 to 55,18424.7,16152.32
55,55 to 60,14903.23,16875.36
60,60 to 65,16371.2,14664.18
65,65 to 70,10149.68,9453.88
70,70 to 75,6235.85,5883.06
75,75 to 80,3157.5,3528.54
80,80 and over,3622.06,4060.27
