class,age,male,female
0,0 to 1,6931.31,5692.27
1,1 to 5,27676.64,22689.78
10,10 to 15,39092.48,31478.46
15,15 to 20,37979.07,32840.76
20,20 to 25,31589.34,25792.94
25,25 to 30,25244.65,20663.74
30,30 to 35,22256.22,20557.85
35,35 to 40,20909.74,18663.21
40,40 to 45,17925.67,16724.83
45,45 to 50,15413.69,13978.74
5,5 to 10,37428.43,30264.81
50,50 to 55,12741.56,11800.94
55,55 to 60,10769.75,10553.85
60,60 to 65,9176.1,8189.93
65,65 to 70,6086.39,5979.43
70,70 to 75,4372.18,4021.8
75,75 to 80,2839.33,2843.85
80,80 and over,2953.42,2931.66
