class,age,male,female
0,0 to 1,7360.15,6028.93
1,1 to 5,29388.99,24031.72
10,10 to 15,39394.38,32657.43
15,15 to 20,39491.39,33272.12
20,20 to 25,34390.75,27584.37
25,25 to 30,26877.85,22845.7
30,30 to 35,23775.84,22055.07
35,35 to 40,21180.73,19361.1
40,40 to 45,18345.91,17078.34
45,45 to 50,15152.6,14733.02
5,5 to 10,38095.89,31337.14
50,50 to 55,13529.51,12991.15
55,55 to 60,11128.91,11815.55
60,60 to 65,9696.65,9427.12
65,65 to 70,6103.14,6713.91
70,70 to 75,4378.9,4788.75
75,75 to 80,2569.38,3129.05
80,80 and over,2700.9,3530.42
