class,age,male,female
0,0 to 1,1356.73,1155.78
1,1 to 5,5417.4,4607.01
10,10 to 15,7961.06,6650.45
15,15 to 20,8243.22,6648.44
20,20 to 25,6886.74,5213.12
25,25 to 30,5472.22,4581.19
30,30 to 35,5046.99,4568.12
35,35 to 40,4628.99,4130
40,40 to 45,4081,3571.06
45,45 to 50,3327.26,3031.14
5,5 to 10,7455.53,6215.46
50,50 to 55,2987.78,2651.42
55,55 to 60,2448.5,2503.41
60,60 to 65,2396.1,2112.38
65,65 to 70,1560.91,1529.31
70,70 to 75,1153.86,1038.6
75,75 to 80,653.02,668.37
80,80 and over,681.66,713.41
