class,age,male,female
0,0 to 1,3459.22,2954.93
1,1 to 5,13812.61,11778.55
10,10 to 15,20716.09,17522.01
15,15 to 20,18455.63,15001.99
20,20 to 25,15611.05,11892.37
25,25 to 30,14081.43,11708.94
30,30 to 35,13249.65,12146.66
35,35 to 40,12300.63,10644.88
40,40 to 45,10521.73,9275.75
45,45 to 50,8874.77,7900.8
5,5 to 10,19985.21,17435.34
50,50 to 55,7776.45,6797.25
55,55 to 60,6466.35,6435.18
60,60 to 65,6180,5473.96
65,65 to 70,4484.68,4333.76
70,70 to 75,3359.7,2981.99
75,75 to 80,2172.84,2176.34
80,80 and over,1973.37,2103.68
