class,age,male,female
0,0 to 1,9810.67,8499.41
1,1 to 5,39173.93,33879.24
10,10 to 15,57381.08,49789.45
15,15 to 20,57200.47,49347.6
20,20 to 25,48118.44,38385.56
25,25 to 30,40699.33,35754.77
30,30 to 35,36775.09,34228.52
35,35 to 40,33113.77,30095.31
40,40 to 45,27225.12,25644.23
45,45 to 50,23581.86,22480.01
5,5 to 10,57909.54,49436.97
50,50 to 55,20495.13,18856.54
55,55 to 60,17498.3,17677.68
60,60 to 65,15702.74,14227.72
65,65 to 70,10680.23,9822.07
70,70 to 75,6880.01,6078.4
75,75 to 80,4158.24,4116.25
80,80 and over,4677.81,4940.51
