class,age,male,female
0,0 to 1,6472.74,5657.86
1,1 to 5,25845.56,22552.61
10,10 to 15,36916.54,31507.85
15,15 to 20,35297.77,31611.36
20,20 to 25,28245.64,23614.66
25,25 to 30,22663.38,19645.22
30,30 to 35,20628.14,19460.76
35,35 to 40,18903.89,17047.97
40,40 to 45,15755.58,14134.51
45,45 to 50,12283.58,11500.42
5,5 to 10,34948.59,30060.02
50,50 to 55,10459.61,9488.45
55,55 to 60,8348.49,9164.27
60,60 to 65,8335.59,7471.71
65,65 to 70,4932.59,4838.67
70,70 to 75,3349.17,3134.09
75,75 to 80,1787.22,2033.03
80,80 and over,2123.77,2426.57
