class,age,male,female
0,0 to 1,10142.79,8960.84
1,1 to 5,40500.05,35718.54
10,10 to 15,56237.5,47209.11
15,15 to 20,51921.6,44743.43
20,20 to 25,41335.69,32748.53
25,25 to 30,32710.35,27822.77
30,30 to 35,30579.11,27554.94
35,35 to 40,27837.51,24595.28
40,40 to 45,23617.4,20230.02
45,45 to 50,18189.76,16879.2
5,5 to 10,55631.06,47527.79
50,50 to 55,15950.04,13949.78
55,55 to 60,12342.27,13709.07
60,60 to 65,12546.81,11132.8
65,65 to 70,6901.24,6873.88
70,70 to 75,4377.91,4367.04
75,75 to 80,2185.83,2586.52
80,80 and over,2645.7,3190.04
