class,age,male,female
0,0 to 1,9946.41,8563.86
1,1 to 5,39715.91,34136.14
10,10 to 15,60241.42,49790.28
15,15 to 20,59910.49,48206.97
20,20 to 25,47425.72,36807.29
25,25 to 30,37116.37,31378.99
30,30 to 35,33914.63,31407.34
35,35 to 40,31604.76,28661.77
40,40 to 45,27442.44,24232.96
45,45 to 50,21740.06,20484.05
5,5 to 10,57532.25,47946.32
50,50 to 55,19681.5,18131.06
55,55 to 60,16203.09,17958.08
60,60 to 65,17159.89,15163.18
65,65 to 70,10095.31,9881.96
70,70 to 75,7458.92,6869.18
75,75 to 80,4054.04,4313.07
80,80 and over,4768.14,5139.12
