class,age,male,female
0,0 to 1,7287.68,6432.45
1,1 to 5,29099.61,25640.18
10,10 to 15,44857.09,39359.39
15,15 to 20,43501.17,38047
20,20 to 25,32272.25,27547.07
25,25 to 30,28541.61,27362.37
30,30 to 35,27310.23,28006.45
35,35 to 40,25065.81,24674.98
40,40 to 45,21453.24,20749.47
45,45 to 50,17988.24,18621.6
5,5 to 10,47304.86,40568.5
50,50 to 55,16899.5,15776.93
55,55 to 60,14158.37,15792.55
60,60 to 65,14264.38,12684.1
65,65 to 70,9767.68,9343.92
70,70 to 75,7091.33,6040.95
75,75 to 80,4092.46,4023.7
80,80 and over,4180.07,4329.37
