class,age,male,female
0,0 to 1,4351.6,3909.63
1,1 to 5,17375.91,15584.06
10,10 to 15,26437.68,24232.15
15,15 to 20,24362.32,24450.23
20,20 to 25,17837.9,17678.77
25,25 to 30,15208.15,16805.7
30,30 to 35,14254.39,16505.13
35,35 to 40,13049.69,14453.66
40,40 to 45,11001.46,12112.1
45,45 to 50,9494.48,10793.62
5,5 to 10,27165.23,24017.22
50,50 to 55,9109.45,9365.54
55,55 to 60,7967.91,8883.03
60,60 to 65,7787.11,7499.51
65,65 to 70,5771.91,5693.2
70,70 to 75,4229.09,3747.34
75,75 to 80,2418.41,2469.57
80,80 and over,2336.5,2503.47
