class,age,male,female
0,0 to 1,4508.35,4083.15
1,1 to 5,18001.8,16275.71
10,10 to 15,28978.73,26583.05
15,15 to 20,27930.48,28337.33
20,20 to 25,20929.18,20340.72
25,25 to 30,17318.88,16873.21
30,30 to 35,16064.6,17120.67
35,35 to 40,15484.46,15143.38
40,40 to 45,12810.09,12992.09
45,45 to 50,11155.6,10846.66
5,5 to 10,28631.52,25525.4
50,50 to 55,9616.71,9446.01
55,55 to 60,8787.78,9102.35
60,60 to 65,8668.89,8435.28
65,65 to 70,6899.38,6272.82
70,70 to 75,4499.75,3962.81
75,75 to 80,2613.51,2595.11
80,80 and over,2580.97,2813.77
