class,age,male,female
0,0 to 1,5528.4,4877.24
1,1 to 5,22074.86,19441.01
10,10 to 15,34123.83,30687.03
15,15 to 20,33701.96,30913.44
20,20 to 25,26760.48,23922.23
25,25 to 30,23254.14,22610.52
30,30 to 35,21368.58,21793.38
35,35 to 40,19262.78,18890.65
40,40 to 45,15886.16,15644.96
45,45 to 50,13664.81,14109.34
5,5 to 10,34070.13,29663.86
50,50 to 55,12741.41,12085.5
55,55 to 60,10970.08,11443.97
60,60 to 65,10162.03,8984.28
65,65 to 70,7110.34,6679.14
70,70 to 75,5092.34,4338.33
75,75 to 80,3027.91,2882.48
80,80 and over,3054.72,3090.96
