class,age,male,female
0,0 to 1,7599.22,6423.06
1,1 to 5,30343.6,25602.76
10,10 to 15,42871.4,37494.6
15,15 to 20,43926.26,41855.5
20,20 to 25,36720.18,29763.08
25,25 to 30,27033.12,23208.57
30,30 to 35,24129.84,23022.56
35,35 to 40,22979.43,21127.95
40,40 to 45,19493.03,18293.52
45,45 to 50,16372.56,15169.58
5,5 to 10,40841.64,34842.72
50,50 to 55,13482.58,12450.21
55,55 to 60,11074.35,11701.97
60,60 to 65,10056.89,9103.98
65,65 to 70,6454.42,6287.14
70,70 to 75,4279.54,4137.17
75,75 to 80,2522.47,2770.26
80,80 and over,2830.32,3124.72
