class,age,male,female
0,0 to 1,4940.23,4466.24
1,1 to 5,19726.3,17802.76
10,10 to 15,29873.21,27429.77
15,15 to 20,28030.38,27326.98
20,20 to 25,20977.78,19178.95
25,25 to 30,16974.15,17115.7
30,30 to 35,15801.93,17355.81
35,35 to 40,14961.45,15354.58
40,40 to 45,12789.02,13228.21
45,45 to 50,11193.97,11577.81
5,5 to 10,31752.48,28076.34
50,50 to 55,10221.98,9927.49
55,55 to 60,8739.68,9493.66
60,60 to 65,8324.54,7777.65
65,65 to 70,6100.03,5813.06
70,70 to 75,4322.61,3725.2
75,75 to 80,2566.85,2552.52
80,80 and over,2377.46,2498.46
