class,age,male,female
0,0 to 1,7728.74,6889.08
1,1 to 5,30860.76,27460.32
10,10 to 15,48484.89,42343.95
15,15 to 20,49050.34,41920.68
20,20 to 25,40261.11,29411.93
25,25 to 30,31314.87,26485.32
30,30 to 35,29244.86,28250.87
35,35 to 40,28765.88,26113.31
40,40 to 45,25206.26,22696.98
45,45 to 50,20522.71,18637
5,5 to 10,45390.62,39978.7
50,50 to 55,17392.93,15360.05
55,55 to 60,14067.37,15783.65
60,60 to 65,14819.45,14336.16
65,65 to 70,9865.28,9792.3
70,70 to 75,6218.81,6454.23
75,75 to 80,3370.58,3842.43
80,80 and over,3400.42,4130.83
