class,age,male,female
0,0 to 1,4969.19,4067.64
1,1 to 5,19040.13,15558.71
10,10 to 15,25277.82,20967.73
15,15 to 20,25775.5,21713.61
20,20 to 25,22576.11,18054.63
25,25 to 30,17536.05,14857.35
30,30 to 35,15724.1,14590.9
35,35 to 40,14503.22,13269.88
40,40 to 45,12508.83,11665.51
45,45 to 50,10355.48,10112.32
5,5 to 10,23655,19460.41
50,50 to 55,9244.47,8900
55,55 to 60,7691.51,8213.86
60,60 to 65,6737.07,6575.21
65,65 to 70,4618.39,5114.05
70,70 to 75,3208.7,3524.6
75,75 to 80,1792.1,2196.42
80,80 and over,1912.03,2511.6
