class,age,male,female
0,0 to 1,13690.57,11859.21
1,1 to 5,52457.3,45361.45
10,10 to 15,72960.18,60611.99
15,15 to 20,73700.93,60294.99
20,20 to 25,61014.82,47137.65
25,25 to 30,49746.84,40916.62
30,30 to 35,46185.8,40972.82
35,35 to 40,43072.55,37308.58
40,40 to 45,35842.32,31302.08
45,45 to 50,29398.81,26820.67
5,5 to 10,68981.73,57678.29
50,50 to 55,25721.42,22958.01
55,55 to 60,21511.76,22526
60,60 to 65,21514.63,19257.48
65,65 to 70,14139.97,13256.8
70,70 to 75,8693.03,8109.67
75,75 to 80,4347.77,4600.91
80,80 and over,4185.6,5042.06
