class,age,male,female
0,0 to 1,9797,8569.25
1,1 to 5,37538.59,32777.38
10,10 to 15,54252.42,45830.22
15,15 to 20,51926.42,39328.74
20,20 to 25,40863.34,30214.65
25,25 to 30,35684.91,29031.09
30,30 to 35,34055.09,30357.64
35,35 to 40,33099.04,27813.11
40,40 to 45,27187.1,22749.28
45,45 to 50,21585.34,19261.88
5,5 to 10,51503.14,44431.38
50,50 to 55,18602.6,15921.57
55,55 to 60,14990.94,16306.42
60,60 to 65,16525,15491.45
65,65 to 70,11955.27,11160.02
70,70 to 75,6819.26,6730.84
75,75 to 80,3189.1,3641.29
80,80 and over,3584.95,4335.97
